"subjID","Mag","Val","cond1","cond2","choice","ACC","absOut","rltOut"
201,"Hi","loss",3,3,1,0,-1,0
201,"Hi","loss",3,3,1,0,-1,0
201,"Lo","gain",2,2,1,0,0,0
201,"Hi","loss",3,3,2,1,0,1
201,"Lo","gain",2,2,2,1,0,0
201,"Lo","loss",4,4,1,0,-0.1,0
201,"Hi","gain",1,1,2,1,1,1
201,"Lo","gain",2,2,1,0,0.1,1
201,"Hi","gain",1,1,2,1,1,1
201,"Lo","loss",4,4,1,0,-0.1,0
201,"Lo","loss",4,4,2,1,0,1
201,"Lo","gain",2,2,2,1,0.1,1
201,"Hi","loss",3,3,1,0,-1,0
201,"Lo","loss",4,4,2,1,0,1
201,"Hi","gain",1,1,2,1,0,0
201,"Hi","gain",1,1,2,1,1,1
201,"Hi","gain",1,1,1,0,0,0
201,"Hi","loss",3,3,2,1,0,1
201,"Lo","gain",2,2,2,1,0.1,1
201,"Hi","gain",1,1,2,1,1,1
201,"Lo","loss",4,4,2,1,0,1
201,"Lo","loss",4,4,2,1,0,1
201,"Lo","loss",4,4,2,1,0,1
201,"Lo","gain",2,2,2,1,0.1,1
201,"Hi","loss",3,3,2,1,0,1
201,"Hi","gain",1,1,2,1,0,0
201,"Lo","gain",2,2,2,1,0,0
201,"Hi","gain",1,1,2,1,1,1
201,"Lo","gain",2,2,2,1,0.1,1
201,"Hi","loss",3,3,2,1,0,1
201,"Hi","loss",3,3,2,1,-1,0
201,"Lo","loss",4,4,2,1,-0.1,0
201,"Hi","gain",1,1,2,1,0,0
201,"Hi","loss",3,3,2,1,-1,0
201,"Lo","gain",2,2,1,0,0.1,1
201,"Lo","loss",4,4,1,0,-0.1,0
201,"Lo","gain",2,2,2,1,0.1,1
201,"Lo","gain",2,2,2,1,0.1,1
201,"Hi","gain",1,1,2,1,1,1
201,"Hi","loss",3,3,1,0,-1,0
201,"Lo","loss",4,4,2,1,0,1
201,"Lo","loss",4,4,2,1,0,1
201,"Hi","gain",1,1,2,1,1,1
201,"Hi","loss",3,3,2,1,0,1
201,"Hi","loss",3,3,2,1,0,1
201,"Lo","loss",4,4,2,1,0,1
201,"Lo","gain",2,2,2,1,0,0
201,"Hi","gain",1,1,2,1,1,1
201,"Hi","loss",3,3,1,0,-1,0
201,"Lo","gain",2,2,2,1,0.1,1
201,"Lo","loss",4,4,2,1,0,1
201,"Hi","gain",1,1,2,1,1,1
201,"Hi","loss",3,3,2,1,-1,0
201,"Hi","gain",1,1,2,1,1,1
201,"Hi","gain",1,1,2,1,0,0
201,"Hi","gain",1,1,2,1,1,1
201,"Hi","loss",3,3,1,0,0,1
201,"Lo","gain",2,2,2,1,0.1,1
201,"Lo","loss",4,4,1,0,-0.1,0
201,"Lo","gain",2,2,2,1,0,0
201,"Hi","loss",3,3,2,1,0,1
201,"Lo","gain",2,2,2,1,0.1,1
201,"Lo","loss",4,4,1,0,0,1
201,"Lo","loss",4,4,2,1,0,1
201,"Hi","gain",1,1,2,1,1,1
201,"Lo","gain",2,2,2,1,0.1,1
201,"Lo","loss",4,4,2,1,0,1
201,"Lo","loss",4,4,1,0,-0.1,0
201,"Hi","loss",3,3,1,0,-1,0
201,"Lo","loss",4,4,2,1,-0.1,0
201,"Lo","gain",2,2,2,1,0.1,1
201,"Hi","loss",3,3,2,1,0,1
201,"Hi","gain",1,1,2,1,0,0
201,"Hi","gain",1,1,2,1,1,1
201,"Hi","loss",3,3,1,0,0,1
201,"Lo","gain",2,2,2,1,0.1,1
201,"Hi","loss",3,3,1,0,-1,0
201,"Hi","gain",1,1,2,1,1,1
201,"Lo","gain",2,2,2,1,0,0
201,"Lo","loss",4,4,2,1,0,1
201,"Lo","loss",8,4,2,1,0,1
201,"Hi","gain",5,1,1,0,0,0
201,"Hi","loss",7,3,1,0,-1,0
201,"Lo","gain",6,2,2,1,0.1,1
201,"Lo","loss",8,4,1,0,-0.1,0
201,"Hi","gain",5,1,2,1,1,1
201,"Lo","gain",6,2,1,0,0,0
201,"Hi","loss",7,3,2,1,0,1
201,"Lo","gain",6,2,2,1,0.1,1
201,"Hi","gain",5,1,2,1,0,0
201,"Lo","gain",6,2,2,1,0,0
201,"Lo","loss",8,4,1,0,-0.1,0
201,"Hi","loss",7,3,2,1,0,1
201,"Hi","loss",7,3,2,1,0,1
201,"Lo","loss",8,4,2,1,0,1
201,"Hi","gain",5,1,2,1,1,1
201,"Lo","loss",8,4,2,1,-0.1,0
201,"Hi","gain",5,1,2,1,1,1
201,"Lo","loss",8,4,1,0,-0.1,0
201,"Hi","gain",5,1,2,1,1,1
201,"Lo","gain",6,2,2,1,0.1,1
201,"Hi","gain",5,1,2,1,1,1
201,"Lo","gain",6,2,2,1,0.1,1
201,"Lo","gain",6,2,2,1,0,0
201,"Lo","loss",8,4,1,0,-0.1,0
201,"Lo","gain",6,2,2,1,0.1,1
201,"Hi","loss",7,3,2,1,0,1
201,"Hi","gain",5,1,2,1,0,0
201,"Lo","loss",8,4,2,1,0,1
201,"Hi","loss",7,3,2,1,-1,0
201,"Hi","loss",7,3,2,1,0,1
201,"Hi","loss",7,3,1,0,-1,0
201,"Lo","loss",8,4,2,1,0,1
201,"Lo","gain",6,2,2,1,0,0
201,"Hi","loss",7,3,2,1,-1,0
201,"Hi","gain",5,1,2,1,1,1
201,"Hi","gain",5,1,2,1,0,0
201,"Hi","loss",7,3,1,0,0,1
201,"Hi","loss",7,3,1,0,-1,0
201,"Lo","loss",8,4,2,1,0,1
201,"Lo","gain",6,2,2,1,0.1,1
201,"Lo","loss",8,4,2,1,-0.1,0
201,"Lo","gain",6,2,2,1,0.1,1
201,"Hi","loss",7,3,2,1,0,1
201,"Hi","gain",5,1,2,1,1,1
201,"Lo","loss",8,4,2,1,0,1
201,"Lo","gain",6,2,2,1,0.1,1
201,"Hi","gain",5,1,2,1,1,1
201,"Hi","gain",5,1,2,1,1,1
201,"Lo","gain",6,2,2,1,0.1,1
201,"Hi","gain",5,1,2,1,0,0
201,"Lo","gain",6,2,2,1,0.1,1
201,"Hi","loss",7,3,1,0,-1,0
201,"Hi","loss",7,3,1,0,-1,0
201,"Lo","loss",8,4,2,1,0,1
201,"Lo","loss",8,4,2,1,0,1
201,"Lo","gain",6,2,2,1,0,0
201,"Lo","loss",8,4,2,1,-0.1,0
201,"Lo","loss",8,4,2,1,0,1
201,"Hi","loss",7,3,2,1,-1,0
201,"Lo","gain",6,2,2,1,0.1,1
201,"Hi","loss",7,3,2,1,0,1
201,"Hi","gain",5,1,2,1,1,1
201,"Hi","gain",5,1,2,1,1,1
201,"Lo","loss",8,4,2,1,-0.1,0
201,"Lo","loss",8,4,2,1,0,1
201,"Hi","gain",5,1,2,1,1,1
201,"Hi","gain",5,1,2,1,1,1
201,"Hi","loss",7,3,2,1,-1,0
201,"Hi","gain",5,1,2,1,0,0
201,"Lo","gain",6,2,2,1,0.1,1
201,"Lo","gain",6,2,2,1,0.1,1
201,"Hi","gain",5,1,2,1,1,1
201,"Hi","loss",7,3,2,1,0,1
201,"Lo","loss",8,4,1,0,-0.1,0
201,"Lo","loss",8,4,1,0,0,1
201,"Hi","loss",7,3,2,1,0,1
201,"Lo","gain",6,2,2,1,0,0
201,"Hi","loss",7,3,2,1,0,1
201,"Lo","gain",6,2,2,1,0.1,1
202,"Hi","gain",1,1,1,0,0,0
202,"Lo","gain",2,2,1,0,0,0
202,"Lo","loss",4,4,1,0,-0.1,0
202,"Hi","loss",3,3,2,1,0,1
202,"Hi","gain",1,1,1,0,0,0
202,"Lo","gain",2,2,1,0,0,0
202,"Lo","loss",4,4,2,1,0,1
202,"Hi","loss",3,3,1,0,-1,0
202,"Hi","gain",1,1,2,1,1,1
202,"Hi","gain",1,1,1,0,0,0
202,"Lo","loss",4,4,2,1,-0.1,0
202,"Lo","gain",2,2,1,0,0,0
202,"Hi","loss",3,3,1,0,-1,0
202,"Lo","gain",2,2,2,1,0,0
202,"Hi","loss",3,3,1,0,-1,0
202,"Lo","loss",4,4,2,1,0,1
202,"Lo","gain",2,2,1,0,0.1,1
202,"Lo","loss",4,4,1,0,-0.1,0
202,"Hi","loss",3,3,2,1,0,1
202,"Hi","gain",1,1,2,1,1,1
202,"Lo","loss",4,4,1,0,-0.1,0
202,"Hi","gain",1,1,2,1,0,0
202,"Lo","gain",2,2,2,1,0.1,1
202,"Lo","gain",2,2,2,1,0,0
202,"Hi","loss",3,3,1,0,-1,0
202,"Hi","loss",3,3,2,1,-1,0
202,"Lo","loss",4,4,1,0,0,1
202,"Lo","gain",2,2,2,1,0.1,1
202,"Hi","gain",1,1,2,1,1,1
202,"Lo","loss",4,4,2,1,-0.1,0
202,"Hi","loss",3,3,2,1,0,1
202,"Hi","gain",1,1,2,1,1,1
202,"Hi","gain",1,1,2,1,1,1
202,"Lo","gain",2,2,2,1,0,0
202,"Lo","gain",2,2,2,1,0.1,1
202,"Lo","gain",2,2,2,1,0.1,1
202,"Hi","gain",1,1,2,1,1,1
202,"Hi","gain",1,1,2,1,1,1
202,"Lo","loss",4,4,2,1,-0.1,0
202,"Hi","loss",3,3,2,1,0,1
202,"Lo","loss",4,4,1,0,-0.1,0
202,"Lo","loss",4,4,1,0,-0.1,0
202,"Lo","loss",4,4,2,1,0,1
202,"Hi","loss",3,3,2,1,-1,0
202,"Hi","loss",3,3,2,1,0,1
202,"Hi","gain",1,1,2,1,0,0
202,"Hi","loss",3,3,2,1,0,1
202,"Lo","gain",2,2,2,1,0.1,1
202,"Hi","loss",3,3,2,1,-1,0
202,"Lo","gain",2,2,2,1,0,0
202,"Hi","loss",3,3,1,0,-1,0
202,"Lo","gain",2,2,2,1,0.1,1
202,"Lo","loss",4,4,1,0,-0.1,0
202,"Lo","loss",4,4,2,1,0,1
202,"Hi","gain",1,1,2,1,1,1
202,"Lo","loss",4,4,2,1,0,1
202,"Hi","gain",1,1,2,1,1,1
202,"Hi","gain",1,1,2,1,0,0
202,"Hi","loss",3,3,1,0,-1,0
202,"Lo","gain",2,2,2,1,0.1,1
202,"Hi","loss",3,3,2,1,0,1
202,"Lo","loss",4,4,2,1,0,1
202,"Hi","gain",1,1,2,1,1,1
202,"Lo","gain",2,2,2,1,0.1,1
202,"Hi","loss",3,3,1,0,-1,0
202,"Hi","gain",1,1,2,1,0,0
202,"Lo","loss",4,4,2,1,-0.1,0
202,"Lo","loss",4,4,2,1,0,1
202,"Lo","gain",2,2,2,1,0.1,1
202,"Lo","loss",4,4,2,1,0,1
202,"Hi","gain",1,1,2,1,1,1
202,"Lo","gain",2,2,2,1,0,0
202,"Hi","loss",3,3,1,0,-1,0
202,"Hi","loss",3,3,2,1,-1,0
202,"Hi","gain",1,1,2,1,1,1
202,"Hi","gain",1,1,2,1,1,1
202,"Lo","gain",2,2,2,1,0.1,1
202,"Hi","loss",3,3,2,1,0,1
202,"Lo","loss",4,4,2,1,0,1
202,"Lo","gain",2,2,2,1,0.1,1
202,"Lo","loss",8,4,1,0,0,1
202,"Hi","loss",7,3,1,0,-1,0
202,"Lo","gain",6,2,2,1,0.1,1
202,"Hi","gain",5,1,1,0,0,0
202,"Hi","gain",5,1,2,1,0,0
202,"Lo","gain",6,2,2,1,0.1,1
202,"Hi","loss",7,3,2,1,0,1
202,"Hi","gain",5,1,2,1,1,1
202,"Hi","gain",5,1,2,1,1,1
202,"Hi","loss",7,3,1,0,-1,0
202,"Lo","loss",8,4,2,1,-0.1,0
202,"Lo","loss",8,4,1,0,-0.1,0
202,"Lo","gain",6,2,1,0,0,0
202,"Hi","loss",7,3,1,0,-1,0
202,"Lo","loss",8,4,1,0,-0.1,0
202,"Lo","gain",6,2,2,1,0.1,1
202,"Lo","loss",8,4,2,1,-0.1,0
202,"Hi","loss",7,3,2,1,0,1
202,"Hi","gain",5,1,2,1,1,1
202,"Hi","gain",5,1,2,1,1,1
202,"Hi","loss",7,3,2,1,0,1
202,"Lo","loss",8,4,2,1,0,1
202,"Hi","loss",7,3,2,1,-1,0
202,"Lo","loss",8,4,2,1,0,1
202,"Hi","gain",5,1,2,1,1,1
202,"Lo","gain",6,2,2,1,0.1,1
202,"Lo","loss",8,4,2,1,0,1
202,"Lo","gain",6,2,2,1,0.1,1
202,"Hi","gain",5,1,2,1,0,0
202,"Hi","loss",7,3,1,0,-1,0
202,"Lo","gain",6,2,2,1,0.1,1
202,"Lo","gain",6,2,2,1,0,0
202,"Lo","loss",8,4,2,1,0,1
202,"Hi","gain",5,1,2,1,0,0
202,"Hi","gain",5,1,2,1,1,1
202,"Hi","loss",7,3,2,1,0,1
202,"Lo","gain",6,2,2,1,0.1,1
202,"Lo","gain",6,2,2,1,0.1,1
202,"Hi","loss",7,3,2,1,0,1
202,"Lo","gain",6,2,2,1,0.1,1
202,"Hi","gain",5,1,2,1,1,1
202,"Lo","loss",8,4,2,1,0,1
202,"Lo","loss",8,4,2,1,-0.1,0
202,"Lo","loss",8,4,2,1,0,1
202,"Hi","gain",5,1,2,1,1,1
202,"Lo","gain",6,2,2,1,0,0
202,"Hi","loss",7,3,2,1,-1,0
202,"Hi","loss",7,3,2,1,0,1
202,"Lo","gain",6,2,2,1,0.1,1
202,"Hi","gain",5,1,1,0,0,0
202,"Hi","gain",5,1,2,1,0,0
202,"Lo","gain",6,2,2,1,0,0
202,"Hi","gain",5,1,2,1,1,1
202,"Hi","loss",7,3,2,1,-1,0
202,"Lo","gain",6,2,2,1,0.1,1
202,"Hi","loss",7,3,1,0,-1,0
202,"Lo","loss",8,4,2,1,0,1
202,"Lo","loss",8,4,2,1,0,1
202,"Hi","loss",7,3,1,0,-1,0
202,"Lo","loss",8,4,2,1,0,1
202,"Hi","loss",7,3,2,1,0,1
202,"Lo","loss",8,4,2,1,-0.1,0
202,"Lo","gain",6,2,2,1,0.1,1
202,"Hi","gain",5,1,2,1,1,1
202,"Lo","loss",8,4,2,1,0,1
202,"Lo","gain",6,2,2,1,0,0
202,"Hi","gain",5,1,2,1,1,1
202,"Lo","loss",8,4,2,1,-0.1,0
202,"Lo","loss",8,4,2,1,0,1
202,"Hi","loss",7,3,2,1,-1,0
202,"Hi","loss",7,3,2,1,0,1
202,"Hi","gain",5,1,2,1,1,1
202,"Hi","gain",5,1,2,1,1,1
202,"Hi","gain",5,1,2,1,0,0
202,"Hi","loss",7,3,2,1,0,1
202,"Lo","gain",6,2,2,1,0.1,1
202,"Lo","gain",6,2,2,1,0.1,1
202,"Lo","gain",6,2,2,1,0.1,1
202,"Lo","loss",8,4,2,1,0,1
202,"Hi","loss",7,3,2,1,0,1
203,"Lo","gain",2,2,1,0,0.1,1
203,"Lo","loss",4,4,1,0,-0.1,0
203,"Hi","loss",3,3,2,1,0,1
203,"Hi","loss",3,3,2,1,0,1
203,"Hi","gain",1,1,1,0,0,0
203,"Hi","loss",3,3,2,1,-1,0
203,"Lo","gain",2,2,1,0,0,0
203,"Hi","gain",1,1,1,0,0,0
203,"Lo","loss",4,4,2,1,0,1
203,"Lo","loss",4,4,2,1,0,1
203,"Hi","loss",3,3,2,1,0,1
203,"Hi","gain",1,1,2,1,1,1
203,"Lo","loss",4,4,2,1,0,1
203,"Lo","gain",2,2,1,0,0,0
203,"Hi","gain",1,1,1,0,0,0
203,"Lo","gain",2,2,2,1,0.1,1
203,"Lo","loss",4,4,2,1,0,1
203,"Hi","gain",1,1,1,0,0,0
203,"Lo","gain",2,2,2,1,0,0
203,"Lo","loss",4,4,2,1,0,1
203,"Hi","loss",3,3,1,0,-1,0
203,"Hi","gain",1,1,1,0,0,0
203,"Lo","loss",4,4,2,1,0,1
203,"Hi","loss",3,3,2,1,-1,0
203,"Hi","gain",1,1,1,0,1,1
203,"Lo","loss",4,4,2,1,-0.1,0
203,"Lo","gain",2,2,2,1,0.1,1
203,"Hi","loss",3,3,1,0,-1,0
203,"Hi","loss",3,3,1,0,-1,0
203,"Hi","gain",1,1,1,0,0,0
203,"Lo","gain",2,2,2,1,0.1,1
203,"Lo","gain",2,2,2,1,0.1,1
203,"Lo","loss",4,4,1,0,-0.1,0
203,"Lo","gain",2,2,2,1,0.1,1
203,"Lo","gain",2,2,2,1,0.1,1
203,"Hi","gain",1,1,1,0,0,0
203,"Lo","loss",4,4,2,1,-0.1,0
203,"Hi","loss",3,3,2,1,-1,0
203,"Hi","loss",3,3,1,0,-1,0
203,"Hi","loss",3,3,1,0,-1,0
203,"Lo","gain",2,2,2,1,0,0
203,"Hi","loss",3,3,1,0,0,1
203,"Lo","loss",4,4,2,1,0,1
203,"Lo","gain",2,2,2,1,0.1,1
203,"Hi","gain",1,1,1,0,0,0
203,"Hi","gain",1,1,1,0,0,0
203,"Hi","gain",1,1,1,0,0,0
203,"Lo","loss",4,4,2,1,0,1
203,"Hi","loss",3,3,1,0,-1,0
203,"Lo","gain",2,2,2,1,0.1,1
203,"Hi","gain",1,1,1,0,0,0
203,"Hi","gain",1,1,1,0,0,0
203,"Hi","loss",3,3,2,1,-1,0
203,"Lo","gain",2,2,2,1,0.1,1
203,"Lo","loss",4,4,2,1,-0.1,0
203,"Hi","loss",3,3,1,0,-1,0
203,"Lo","loss",4,4,2,1,0,1
203,"Hi","loss",3,3,1,0,0,1
203,"Lo","loss",4,4,2,1,0,1
203,"Hi","gain",1,1,1,0,0,0
203,"Hi","gain",1,1,1,0,1,1
203,"Lo","gain",2,2,2,1,0.1,1
203,"Lo","loss",4,4,2,1,0,1
203,"Lo","gain",2,2,2,1,0,0
203,"Lo","gain",2,2,2,1,0,0
203,"Hi","gain",1,1,1,0,0,0
203,"Hi","loss",3,3,2,1,0,1
203,"Hi","loss",3,3,1,0,-1,0
203,"Lo","loss",4,4,2,1,0,1
203,"Hi","loss",3,3,2,1,-1,0
203,"Hi","gain",1,1,1,0,0,0
203,"Lo","loss",4,4,2,1,0,1
203,"Hi","gain",1,1,1,0,0,0
203,"Hi","gain",1,1,1,0,1,1
203,"Lo","loss",4,4,2,1,0,1
203,"Lo","gain",2,2,2,1,0.1,1
203,"Lo","loss",4,4,2,1,-0.1,0
203,"Hi","loss",3,3,2,1,0,1
203,"Lo","gain",2,2,2,1,0.1,1
203,"Lo","gain",2,2,2,1,0.1,1
203,"Hi","gain",5,1,2,1,1,1
203,"Lo","loss",8,4,2,1,0,1
203,"Lo","gain",6,2,2,1,0,0
203,"Lo","gain",6,2,1,0,0,0
203,"Hi","gain",5,1,2,1,1,1
203,"Lo","gain",6,2,1,0,0,0
203,"Hi","loss",7,3,1,0,-1,0
203,"Lo","gain",6,2,2,1,0.1,1
203,"Lo","loss",8,4,2,1,-0.1,0
203,"Hi","loss",7,3,2,1,0,1
203,"Lo","loss",8,4,1,0,-0.1,0
203,"Hi","loss",7,3,2,1,0,1
203,"Hi","loss",7,3,2,1,0,1
203,"Hi","gain",5,1,2,1,0,0
203,"Hi","gain",5,1,2,1,1,1
203,"Lo","loss",8,4,1,0,-0.1,0
203,"Hi","loss",7,3,1,0,0,1
203,"Hi","gain",5,1,2,1,1,1
203,"Lo","gain",6,2,1,0,0.1,1
203,"Lo","loss",8,4,1,0,0,1
203,"Hi","loss",7,3,2,1,0,1
203,"Lo","gain",6,2,1,0,0,0
203,"Hi","gain",5,1,2,1,0,0
203,"Hi","loss",7,3,1,0,-1,0
203,"Lo","gain",6,2,1,0,0,0
203,"Hi","gain",5,1,2,1,1,1
203,"Lo","gain",6,2,1,0,0,0
203,"Lo","loss",8,4,1,0,-0.1,0
203,"Hi","gain",5,1,2,1,1,1
203,"Hi","loss",7,3,2,1,0,1
203,"Lo","loss",8,4,2,1,-0.1,0
203,"Lo","loss",8,4,1,0,-0.1,0
203,"Hi","gain",5,1,2,1,0,0
203,"Hi","loss",7,3,2,1,0,1
203,"Lo","loss",8,4,2,1,0,1
203,"Lo","loss",8,4,2,1,0,1
203,"Lo","gain",6,2,1,0,0,0
203,"Lo","gain",6,2,1,0,0.1,1
203,"Hi","loss",7,3,2,1,0,1
203,"Lo","gain",6,2,1,0,0,0
203,"Lo","gain",6,2,1,0,0,0
203,"Hi","gain",5,1,2,1,1,1
203,"Hi","loss",7,3,2,1,0,1
203,"Hi","loss",7,3,2,1,-1,0
203,"Hi","gain",5,1,2,1,1,1
203,"Lo","loss",8,4,2,1,-0.1,0
203,"Lo","loss",8,4,1,0,-0.1,0
203,"Hi","gain",5,1,2,1,1,1
203,"Lo","gain",6,2,1,0,0,0
203,"Lo","loss",8,4,1,0,-0.1,0
203,"Hi","loss",7,3,2,1,-1,0
203,"Hi","gain",5,1,2,1,1,1
203,"Hi","gain",5,1,2,1,1,1
203,"Lo","gain",6,2,1,0,0,0
203,"Lo","loss",8,4,1,0,0,1
203,"Lo","loss",8,4,1,0,-0.1,0
203,"Hi","loss",7,3,1,0,-1,0
203,"Hi","gain",5,1,2,1,1,1
203,"Lo","gain",6,2,1,0,0,0
203,"Hi","gain",5,1,2,1,0,0
203,"Hi","loss",7,3,2,1,0,1
203,"Hi","loss",7,3,2,1,0,1
203,"Lo","gain",6,2,1,0,0.1,1
203,"Lo","loss",8,4,2,1,0,1
203,"Lo","gain",6,2,1,0,0,0
203,"Lo","loss",8,4,2,1,0,1
203,"Lo","gain",6,2,1,0,0,0
203,"Hi","gain",5,1,2,1,1,1
203,"Lo","gain",6,2,1,0,0.1,1
203,"Hi","loss",7,3,2,1,0,1
203,"Lo","loss",8,4,2,1,0,1
203,"Lo","gain",6,2,1,0,0,0
203,"Hi","loss",7,3,2,1,0,1
203,"Hi","loss",7,3,2,1,-1,0
203,"Hi","gain",5,1,2,1,1,1
203,"Hi","loss",7,3,2,1,0,1
203,"Hi","gain",5,1,2,1,0,0
203,"Lo","loss",8,4,2,1,-0.1,0
203,"Hi","gain",5,1,2,1,1,1
203,"Lo","loss",8,4,2,1,0,1
204,"Hi","gain",1,1,1,0,0,0
204,"Lo","loss",4,4,1,0,-0.1,0
204,"Lo","loss",4,4,2,1,0,1
204,"Hi","gain",1,1,2,1,1,1
204,"Hi","loss",3,3,1,0,-1,0
204,"Lo","loss",4,4,2,1,0,1
204,"Hi","loss",3,3,1,0,-1,0
204,"Lo","loss",4,4,2,1,0,1
204,"Hi","loss",3,3,1,0,-1,0
204,"Hi","gain",1,1,2,1,1,1
204,"Hi","loss",3,3,1,0,0,1
204,"Lo","gain",2,2,2,1,0.1,1
204,"Lo","gain",2,2,2,1,0,0
204,"Hi","gain",1,1,2,1,0,0
204,"Lo","gain",2,2,2,1,0.1,1
204,"Lo","gain",2,2,2,1,0.1,1
204,"Hi","loss",3,3,1,0,0,1
204,"Hi","gain",1,1,2,1,0,0
204,"Lo","gain",2,2,2,1,0.1,1
204,"Hi","loss",3,3,1,0,-1,0
204,"Hi","gain",1,1,2,1,1,1
204,"Hi","loss",3,3,2,1,0,1
204,"Lo","loss",4,4,2,1,0,1
204,"Hi","loss",3,3,2,1,-1,0
204,"Lo","loss",4,4,2,1,0,1
204,"Hi","gain",1,1,2,1,1,1
204,"Lo","loss",4,4,2,1,-0.1,0
204,"Lo","gain",2,2,2,1,0.1,1
204,"Hi","gain",1,1,2,1,1,1
204,"Lo","loss",4,4,2,1,0,1
204,"Lo","gain",2,2,2,1,0.1,1
204,"Lo","gain",2,2,2,1,0,0
204,"Lo","loss",4,4,2,1,0,1
204,"Hi","loss",3,3,2,1,-1,0
204,"Lo","loss",4,4,2,1,0,1
204,"Hi","gain",1,1,2,1,1,1
204,"Lo","gain",2,2,2,1,0.1,1
204,"Hi","gain",1,1,2,1,1,1
204,"Hi","gain",1,1,2,1,1,1
204,"Lo","gain",2,2,2,1,0.1,1
204,"Lo","gain",2,2,2,1,0.1,1
204,"Hi","loss",3,3,1,0,-1,0
204,"Lo","loss",4,4,2,1,0,1
204,"Lo","gain",2,2,2,1,0,0
204,"Lo","loss",4,4,2,1,-0.1,0
204,"Hi","gain",1,1,2,1,0,0
204,"Hi","loss",3,3,2,1,0,1
204,"Hi","loss",3,3,2,1,0,1
204,"Lo","loss",4,4,2,1,0,1
204,"Hi","gain",1,1,2,1,1,1
