"subjID","Mag","Val","cond1","cond2","choice","ACC","absOut","rltOut"
210,"Hi","gain",5,1,2,1,1,1
210,"Hi","loss",7,3,2,1,-1,0
211,"Hi","loss",3,3,2,1,-1,0
211,"Lo","loss",4,4,1,0,-0.1,0
211,"Lo","loss",4,4,1,0,-0.1,0
211,"Lo","gain",2,2,2,1,0.1,1
211,"Lo","gain",2,2,1,0,0,0
211,"Lo","gain",2,2,2,1,0,0
211,"Hi","gain",1,1,2,1,0,0
211,"Hi","gain",1,1,2,1,1,1
211,"Hi","loss",3,3,1,0,0,1
211,"Lo","gain",2,2,1,0,0,0
211,"Hi","gain",1,1,2,1,1,1
211,"Hi","gain",1,1,2,1,1,1
211,"Hi","loss",3,3,2,1,0,1
211,"Lo","loss",4,4,1,0,0,1
211,"Lo","loss",4,4,1,0,-0.1,0
211,"Hi","loss",3,3,1,0,-1,0
211,"Lo","gain",2,2,2,1,0,0
211,"Lo","gain",2,2,1,0,0,0
211,"Lo","loss",4,4,1,0,0,1
211,"Lo","gain",2,2,1,0,0.1,1
211,"Lo","loss",4,4,1,0,-0.1,0
211,"Hi","gain",1,1,2,1,1,1
211,"Hi","loss",3,3,1,0,0,1
211,"Hi","loss",3,3,1,0,-1,0
211,"Lo","loss",4,4,1,0,-0.1,0
211,"Lo","loss",4,4,1,0,-0.1,0
211,"Hi","loss",3,3,2,1,-1,0
211,"Lo","gain",2,2,2,1,0.1,1
211,"Hi","gain",1,1,2,1,1,1
211,"Hi","gain",1,1,2,1,1,1
211,"Hi","loss",3,3,2,1,0,1
211,"Hi","gain",1,1,2,1,0,0
211,"Lo","gain",2,2,2,1,0.1,1
211,"Lo","loss",4,4,2,1,0,1
211,"Hi","loss",3,3,2,1,-1,0
211,"Hi","gain",1,1,2,1,1,1
211,"Lo","loss",4,4,1,0,-0.1,0
211,"Lo","loss",4,4,1,0,-0.1,0
211,"Lo","gain",2,2,1,0,0.1,1
211,"Lo","gain",2,2,2,1,0.1,1
211,"Lo","gain",2,2,1,0,0,0
211,"Hi","loss",3,3,1,0,0,1
211,"Hi","gain",1,1,2,1,1,1
211,"Hi","gain",1,1,2,1,0,0
211,"Hi","loss",3,3,1,0,-1,0
211,"Hi","loss",3,3,1,0,-1,0
211,"Hi","gain",1,1,2,1,1,1
211,"Lo","loss",4,4,1,0,0,1
211,"Hi","gain",1,1,2,1,1,1
211,"Hi","gain",1,1,2,1,1,1
211,"Lo","gain",2,2,1,0,0,0
211,"Hi","loss",3,3,1,0,-1,0
211,"Hi","gain",1,1,2,1,1,1
211,"Hi","gain",1,1,2,1,0,0
211,"Lo","gain",2,2,1,0,0.1,1
211,"Lo","gain",2,2,1,0,0,0
211,"Lo","loss",4,4,2,1,0,1
211,"Lo","loss",4,4,1,0,0,1
211,"Lo","loss",4,4,2,1,-0.1,0
211,"Hi","loss",3,3,2,1,0,1
211,"Hi","loss",3,3,1,0,-1,0
211,"Hi","loss",3,3,2,1,-1,0
211,"Lo","gain",2,2,2,1,0,0
211,"Lo","loss",4,4,1,0,-0.1,0
211,"Hi","loss",3,3,2,1,-1,0
211,"Lo","gain",2,2,2,1,0,0
211,"Hi","loss",3,3,1,0,-1,0
211,"Hi","gain",1,1,2,1,1,1
211,"Lo","loss",4,4,1,0,-0.1,0
211,"Hi","loss",3,3,1,0,-1,0
211,"Hi","loss",3,3,1,0,-1,0
211,"Lo","gain",2,2,1,0,0,0
211,"Lo","loss",4,4,2,1,0,1
211,"Lo","gain",2,2,1,0,0,0
211,"Lo","loss",4,4,1,0,-0.1,0
211,"Lo","gain",2,2,2,1,0.1,1
211,"Hi","gain",1,1,2,1,1,1
211,"Lo","loss",4,4,2,1,0,1
211,"Hi","gain",1,1,2,1,0,0
211,"Hi","gain",1,1,2,1,1,1
211,"Hi","loss",7,3,1,0,-1,0
211,"Lo","loss",8,4,1,0,-0.1,0
211,"Hi","gain",5,1,1,0,0,0
211,"Lo","loss",8,4,2,1,-0.1,0
211,"Lo","gain",6,2,2,1,0.1,1
211,"Hi","loss",7,3,2,1,0,1
211,"Lo","loss",8,4,2,1,0,1
211,"Lo","gain",6,2,1,0,0,0
211,"Hi","loss",7,3,2,1,0,1
211,"Lo","loss",8,4,1,0,-0.1,0
211,"Hi","gain",5,1,2,1,1,1
211,"Lo","gain",6,2,1,0,0,0
211,"Lo","gain",6,2,1,0,0,0
211,"Hi","gain",5,1,2,1,1,1
211,"Hi","loss",7,3,1,0,-1,0
211,"Hi","gain",5,1,1,0,0,0
211,"Lo","loss",8,4,2,1,0,1
211,"Lo","gain",6,2,2,1,0.1,1
211,"Lo","loss",8,4,1,0,-0.1,0
211,"Hi","loss",7,3,1,0,-1,0
211,"Hi","loss",7,3,2,1,0,1
211,"Hi","gain",5,1,2,1,1,1
211,"Hi","gain",5,1,2,1,1,1
211,"Hi","gain",5,1,2,1,1,1
211,"Lo","gain",6,2,1,0,0,0
211,"Lo","loss",8,4,1,0,-0.1,0
211,"Hi","loss",7,3,1,0,-1,0
211,"Lo","gain",6,2,1,0,0.1,1
211,"Lo","gain",6,2,1,0,0,0
211,"Hi","loss",7,3,2,1,0,1
211,"Lo","loss",8,4,2,1,0,1
211,"Hi","gain",5,1,1,0,0,0
211,"Hi","loss",7,3,2,1,-1,0
211,"Hi","loss",7,3,1,0,0,1
211,"Lo","loss",8,4,2,1,0,1
211,"Hi","gain",5,1,2,1,0,0
211,"Lo","loss",8,4,1,0,-0.1,0
211,"Hi","loss",7,3,2,1,0,1
211,"Lo","loss",8,4,2,1,0,1
211,"Hi","loss",7,3,2,1,0,1
211,"Hi","gain",5,1,1,0,0,0
211,"Lo","gain",6,2,1,0,0.1,1
211,"Lo","gain",6,2,1,0,0,0
211,"Lo","gain",6,2,1,0,0,0
211,"Lo","gain",6,2,1,0,0,0
211,"Hi","gain",5,1,2,1,1,1
211,"Lo","loss",8,4,1,0,-0.1,0
211,"Hi","gain",5,1,2,1,1,1
211,"Lo","gain",6,2,2,1,0.1,1
211,"Hi","gain",5,1,2,1,1,1
211,"Lo","gain",6,2,1,0,0,0
211,"Lo","loss",8,4,1,0,-0.1,0
211,"Hi","gain",5,1,2,1,1,1
211,"Lo","loss",8,4,1,0,0,1
211,"Lo","gain",6,2,2,1,0,0
211,"Lo","loss",8,4,1,0,-0.1,0
211,"Lo","loss",8,4,1,0,-0.1,0
211,"Hi","gain",5,1,2,1,0,0
211,"Lo","gain",6,2,2,1,0.1,1
211,"Hi","loss",7,3,2,1,0,1
211,"Hi","loss",7,3,2,1,0,1
211,"Hi","gain",5,1,2,1,1,1
211,"Hi","loss",7,3,2,1,-1,0
211,"Hi","loss",7,3,2,1,0,1
211,"Lo","loss",8,4,2,1,0,1
211,"Hi","gain",5,1,2,1,0,0
211,"Hi","gain",5,1,2,1,1,1
211,"Lo","loss",8,4,1,0,-0.1,0
211,"Hi","loss",7,3,1,0,0,1
211,"Hi","gain",5,1,2,1,1,1
211,"Lo","gain",6,2,1,0,0,0
211,"Hi","loss",7,3,2,1,-1,0
211,"Lo","gain",6,2,2,1,0.1,1
211,"Hi","gain",5,1,2,1,1,1
211,"Lo","loss",8,4,2,1,0,1
211,"Hi","loss",7,3,1,0,-1,0
211,"Lo","gain",6,2,2,1,0.1,1
211,"Lo","gain",6,2,2,1,0.1,1
211,"Hi","loss",7,3,2,1,0,1
211,"Lo","loss",8,4,2,1,-0.1,0
212,"Hi","gain",1,1,1,0,0,0
212,"Lo","loss",4,4,2,1,-0.1,0
212,"Lo","gain",2,2,1,0,0,0
212,"Hi","gain",1,1,2,1,1,1
212,"Hi","loss",3,3,1,0,-1,0
212,"Hi","loss",3,3,2,1,-1,0
212,"Lo","loss",4,4,2,1,0,1
212,"Lo","loss",4,4,1,0,-0.1,0
212,"Lo","gain",2,2,1,0,0,0
212,"Hi","loss",3,3,2,1,0,1
212,"Hi","gain",1,1,1,0,0,0
212,"Lo","loss",4,4,2,1,0,1
212,"Lo","gain",2,2,1,0,0.1,1
212,"Lo","gain",2,2,1,0,0,0
212,"Hi","loss",3,3,2,1,0,1
212,"Hi","gain",1,1,1,0,0,0
212,"Hi","gain",1,1,2,1,0,0
212,"Hi","loss",3,3,2,1,0,1
212,"Hi","gain",1,1,1,0,1,1
212,"Hi","gain",1,1,1,0,0,0
212,"Hi","loss",3,3,2,1,0,1
212,"Lo","loss",4,4,2,1,0,1
212,"Lo","loss",4,4,2,1,0,1
212,"Lo","loss",4,4,1,0,0,1
212,"Lo","gain",2,2,1,0,0.1,1
212,"Lo","gain",2,2,1,0,0,0
212,"Hi","loss",3,3,2,1,0,1
212,"Hi","gain",1,1,1,0,0,0
212,"Lo","gain",2,2,1,0,0,0
212,"Lo","gain",2,2,1,0,0,0
212,"Hi","loss",3,3,2,1,-1,0
212,"Lo","loss",4,4,2,1,0,1
212,"Lo","gain",2,2,1,0,0,0
212,"Hi","loss",3,3,1,0,-1,0
212,"Lo","loss",4,4,2,1,0,1
212,"Hi","gain",1,1,1,0,0,0
212,"Hi","gain",1,1,1,0,0,0
212,"Hi","loss",3,3,2,1,0,1
212,"Hi","gain",1,1,2,1,1,1
212,"Hi","loss",3,3,1,0,-1,0
212,"Lo","gain",2,2,2,1,0.1,1
212,"Hi","gain",1,1,1,0,0,0
212,"Lo","loss",4,4,1,0,-0.1,0
212,"Lo","loss",4,4,2,1,-0.1,0
212,"Lo","gain",2,2,1,0,0,0
212,"Lo","loss",4,4,2,1,0,1
212,"Lo","gain",2,2,1,0,0.1,1
212,"Hi","loss",3,3,2,1,0,1
212,"Hi","gain",1,1,2,1,1,1
212,"Lo","loss",4,4,2,1,0,1
212,"Hi","gain",1,1,2,1,1,1
212,"Lo","gain",2,2,1,0,0,0
212,"Hi","loss",3,3,2,1,0,1
212,"Hi","loss",3,3,2,1,0,1
212,"Hi","gain",1,1,2,1,0,0
212,"Hi","loss",3,3,2,1,0,1
212,"Lo","loss",4,4,2,1,0,1
212,"Hi","loss",3,3,2,1,-1,0
212,"Lo","loss",4,4,1,0,-0.1,0
212,"Lo","gain",2,2,1,0,0,0
212,"Lo","gain",2,2,2,1,0.1,1
212,"Hi","gain",1,1,2,1,1,1
212,"Lo","gain",2,2,2,1,0,0
212,"Lo","loss",4,4,2,1,-0.1,0
212,"Lo","loss",4,4,2,1,0,1
212,"Lo","gain",2,2,2,1,0.1,1
212,"Lo","loss",4,4,1,0,-0.1,0
212,"Hi","gain",1,1,2,1,1,1
212,"Lo","gain",2,2,2,1,0.1,1
212,"Hi","loss",3,3,2,1,0,1
212,"Hi","gain",1,1,2,1,1,1
212,"Lo","loss",4,4,2,1,-0.1,0
212,"Hi","loss",3,3,2,1,0,1
212,"Hi","gain",1,1,2,1,0,0
212,"Lo","gain",2,2,2,1,0.1,1
212,"Lo","gain",2,2,2,1,0,0
212,"Lo","loss",4,4,2,1,0,1
212,"Hi","gain",1,1,2,1,1,1
212,"Hi","loss",3,3,2,1,0,1
212,"Hi","loss",3,3,2,1,-1,0
212,"Lo","loss",8,4,1,0,0,1
212,"Lo","loss",8,4,2,1,0,1
212,"Lo","gain",6,2,1,0,0,0
212,"Lo","loss",8,4,1,0,-0.1,0
212,"Hi","gain",5,1,2,1,1,1
212,"Hi","gain",5,1,2,1,1,1
212,"Lo","gain",6,2,1,0,0,0
212,"Hi","loss",7,3,1,0,-1,0
212,"Lo","gain",6,2,1,0,0,0
212,"Hi","gain",5,1,2,1,1,1
212,"Hi","gain",5,1,2,1,0,0
212,"Lo","gain",6,2,2,1,0,0
212,"Hi","loss",7,3,2,1,-1,0
212,"Hi","loss",7,3,1,0,-1,0
212,"Hi","loss",7,3,1,0,-1,0
212,"Lo","loss",8,4,1,0,-0.1,0
212,"Lo","gain",6,2,1,0,0,0
212,"Lo","gain",6,2,2,1,0.1,1
212,"Lo","gain",6,2,2,1,0.1,1
212,"Hi","loss",7,3,1,0,0,1
212,"Lo","loss",8,4,2,1,0,1
212,"Lo","loss",8,4,1,0,-0.1,0
212,"Hi","loss",7,3,1,0,-1,0
212,"Lo","loss",8,4,2,1,-0.1,0
212,"Lo","loss",8,4,2,1,0,1
212,"Hi","gain",5,1,2,1,1,1
212,"Hi","gain",5,1,2,1,0,0
212,"Hi","loss",7,3,1,0,-1,0
212,"Hi","gain",5,1,2,1,1,1
212,"Lo","gain",6,2,2,1,0.1,1
212,"Hi","loss",7,3,2,1,-1,0
212,"Hi","gain",5,1,2,1,1,1
212,"Hi","gain",5,1,2,1,1,1
212,"Hi","gain",5,1,2,1,0,0
212,"Hi","gain",5,1,2,1,1,1
212,"Lo","gain",6,2,2,1,0,0
212,"Hi","loss",7,3,1,0,0,1
212,"Hi","gain",5,1,2,1,1,1
212,"Hi","loss",7,3,1,0,-1,0
212,"Lo","loss",8,4,2,1,0,1
212,"Hi","loss",7,3,1,0,-1,0
212,"Lo","gain",6,2,2,1,0.1,1
212,"Lo","loss",8,4,2,1,-0.1,0
212,"Lo","loss",8,4,2,1,0,1
212,"Hi","loss",7,3,2,1,0,1
212,"Lo","loss",8,4,2,1,0,1
212,"Lo","gain",6,2,2,1,0.1,1
212,"Lo","gain",6,2,2,1,0.1,1
212,"Lo","gain",6,2,2,1,0.1,1
212,"Hi","loss",7,3,2,1,0,1
212,"Hi","loss",7,3,2,1,0,1
212,"Lo","gain",6,2,2,1,0,0
212,"Hi","gain",5,1,2,1,1,1
212,"Lo","gain",6,2,2,1,0.1,1
212,"Hi","gain",5,1,2,1,1,1
212,"Lo","loss",8,4,2,1,0,1
212,"Hi","gain",5,1,2,1,1,1
212,"Lo","gain",6,2,2,1,0.1,1
212,"Lo","loss",8,4,2,1,0,1
212,"Hi","gain",5,1,2,1,0,0
212,"Lo","loss",8,4,2,1,0,1
212,"Hi","loss",7,3,2,1,-1,0
212,"Hi","loss",7,3,2,1,0,1
212,"Lo","loss",8,4,2,1,-0.1,0
212,"Hi","loss",7,3,2,1,0,1
212,"Lo","gain",6,2,2,1,0,0
212,"Hi","loss",7,3,2,1,0,1
212,"Lo","loss",8,4,2,1,0,1
212,"Lo","loss",8,4,1,0,-0.1,0
212,"Lo","gain",6,2,2,1,0.1,1
212,"Lo","loss",8,4,2,1,0,1
212,"Hi","gain",5,1,2,1,0,0
212,"Hi","gain",5,1,2,1,1,1
212,"Lo","gain",6,2,1,0,0.1,1
212,"Hi","gain",5,1,2,1,1,1
212,"Hi","loss",7,3,2,1,0,1
212,"Lo","gain",6,2,1,0,0,0
212,"Hi","gain",5,1,2,1,1,1
212,"Lo","loss",8,4,2,1,0,1
212,"Hi","loss",7,3,2,1,-1,0
213,"Hi","gain",1,1,1,0,1,1
213,"Hi","loss",3,3,2,1,0,1
213,"Lo","loss",4,4,1,0,-0.1,0
213,"Hi","gain",1,1,1,0,0,0
213,"Lo","gain",2,2,1,0,0,0
213,"Hi","loss",3,3,2,1,-1,0
213,"Hi","gain",1,1,1,0,0,0
213,"Lo","gain",2,2,2,1,0.1,1
213,"Lo","loss",4,4,2,1,-0.1,0
213,"Lo","loss",4,4,2,1,0,1
213,"Lo","gain",2,2,1,0,0,0
213,"Hi","gain",1,1,1,0,0,0
213,"Hi","loss",3,3,1,0,-1,0
213,"Lo","gain",2,2,2,1,0,0
213,"Lo","loss",4,4,1,0,-0.1,0
213,"Hi","loss",3,3,1,0,0,1
213,"Lo","loss",4,4,2,1,0,1
213,"Hi","gain",1,1,2,1,1,1
213,"Lo","gain",2,2,1,0,0,0
213,"Hi","gain",1,1,2,1,1,1
213,"Hi","gain",1,1,2,1,0,0
213,"Lo","loss",4,4,1,0,-0.1,0
213,"Lo","loss",4,4,2,1,0,1
213,"Lo","gain",2,2,2,1,0.1,1
213,"Lo","loss",4,4,1,0,0,1
213,"Hi","loss",3,3,1,0,0,1
213,"Hi","loss",3,3,1,0,-1,0
213,"Hi","loss",3,3,2,1,0,1
213,"Hi","gain",1,1,1,0,0,0
213,"Hi","loss",3,3,2,1,-1,0
213,"Lo","gain",2,2,2,1,0.1,1
213,"Lo","gain",2,2,1,0,0,0
213,"Lo","loss",4,4,1,0,-0.1,0
213,"Hi","gain",1,1,1,0,1,1
213,"Lo","loss",4,4,2,1,0,1
213,"Hi","gain",1,1,2,1,0,0
213,"Lo","loss",4,4,1,0,-0.1,0
213,"Lo","gain",2,2,1,0,0,0
213,"Hi","loss",3,3,1,0,0,1
213,"Lo","gain",2,2,1,0,0,0
213,"Hi","loss",3,3,2,1,0,1
213,"Lo","gain",2,2,1,0,0,0
213,"Lo","gain",2,2,2,1,0,0
213,"Hi","gain",1,1,1,0,0,0
213,"Hi","loss",3,3,2,1,0,1
213,"Hi","gain",1,1,1,0,0,0
213,"Lo","loss",4,4,1,0,-0.1,0
213,"Hi","loss",3,3,2,1,0,1
213,"Hi","loss",3,3,2,1,0,1
213,"Lo","gain",2,2,1,0,0.1,1
213,"Lo","gain",2,2,1,0,0,0
213,"Hi","gain",1,1,1,0,1,1
213,"Lo","loss",4,4,1,0,-0.1,0
213,"Lo","loss",4,4,2,1,-0.1,0
213,"Hi","loss",3,3,2,1,-1,0
213,"Lo","gain",2,2,1,0,0,0
213,"Lo","loss",4,4,1,0,-0.1,0
213,"Lo","loss",4,4,2,1,0,1
213,"Hi","loss",3,3,1,0,0,1
213,"Lo","gain",2,2,1,0,0,0
213,"Hi","gain",1,1,1,0,0,0
213,"Hi","gain",1,1,1,0,0,0
213,"Hi","gain",1,1,2,1,0,0
213,"Hi","loss",3,3,1,0,-1,0
213,"Hi","gain",1,1,2,1,0,0
213,"Lo","loss",4,4,2,1,0,1
213,"Hi","loss",3,3,1,0,-1,0
213,"Lo","gain",2,2,1,0,0,0
213,"Hi","loss",3,3,2,1,-1,0
213,"Lo","loss",4,4,1,0,-0.1,0
213,"Lo","loss",4,4,1,0,-0.1,0
213,"Hi","loss",3,3,1,0,-1,0
213,"Hi","gain",1,1,1,0,0,0
213,"Hi","loss",3,3,1,0,-1,0
213,"Lo","gain",2,2,2,1,0.1,1
213,"Hi","gain",1,1,1,0,1,1
213,"Lo","loss",4,4,1,0,-0.1,0
213,"Lo","gain",2,2,2,1,0.1,1
213,"Lo","gain",2,2,1,0,0,0
213,"Hi","gain",1,1,1,0,0,0
213,"Lo","gain",6,2,1,0,0,0
213,"Lo","gain",6,2,2,1,0.1,1
213,"Hi","gain",5,1,2,1,1,1
213,"Lo","gain",6,2,2,1,0.1,1
213,"Lo","loss",8,4,1,0,-0.1,0
213,"Hi","gain",5,1,1,0,0,0
213,"Hi","gain",5,1,2,1,0,0
213,"Hi","gain",5,1,1,0,0,0
213,"Hi","loss",7,3,1,0,-1,0
213,"Hi","loss",7,3,1,0,-1,0
213,"Lo","loss",8,4,1,0,-0.1,0
213,"Hi","loss",7,3,2,1,-1,0
213,"Lo","gain",6,2,2,1,0,0
213,"Lo","loss",8,4,2,1,0,1
213,"Lo","loss",8,4,2,1,0,1
213,"Hi","loss",7,3,1,0,-1,0
213,"Hi","gain",5,1,2,1,1,1
213,"Lo","loss",8,4,2,1,0,1
213,"Hi","loss",7,3,2,1,0,1
213,"Hi","loss",7,3,2,1,0,1
213,"Lo","gain",6,2,2,1,0.1,1
213,"Hi","gain",5,1,2,1,0,0
213,"Lo","gain",6,2,2,1,0.1,1
213,"Hi","gain",5,1,2,1,1,1
213,"Lo","loss",8,4,2,1,-0.1,0
213,"Lo","gain",6,2,1,0,0.1,1
213,"Hi","gain",5,1,2,1,1,1
213,"Lo","loss",8,4,2,1,0,1
213,"Hi","loss",7,3,1,0,-1,0
213,"Lo","loss",8,4,2,1,0,1
213,"Lo","gain",6,2,2,1,0.1,1
213,"Hi","loss",7,3,2,1,0,1
213,"Hi","gain",5,1,2,1,1,1
213,"Hi","loss",7,3,2,1,-1,0
213,"Hi","loss",7,3,2,1,0,1
213,"Hi","gain",5,1,2,1,1,1
213,"Lo","gain",6,2,2,1,0.1,1
213,"Lo","loss",8,4,2,1,0,1
213,"Hi","loss",7,3,2,1,0,1
213,"Lo","loss",8,4,2,1,0,1
213,"Hi","loss",7,3,2,1,0,1
213,"Lo","gain",6,2,2,1,0.1,1
213,"Lo","gain",6,2,2,1,0,0
213,"Lo","loss",8,4,2,1,-0.1,0
213,"Hi","gain",5,1,1,0,0,0
213,"Lo","loss",8,4,2,1,0,1
213,"Lo","gain",6,2,2,1,0.1,1
213,"Hi","gain",5,1,2,1,1,1
213,"Lo","gain",6,2,2,1,0.1,1
213,"Hi","loss",7,3,2,1,0,1
213,"Lo","loss",8,4,2,1,-0.1,0
213,"Lo","gain",6,2,2,1,0.1,1
213,"Hi","gain",5,1,2,1,1,1
213,"Hi","gain",5,1,2,1,1,1
213,"Lo","loss",8,4,2,1,0,1
213,"Lo","gain",6,2,2,1,0.1,1
213,"Lo","gain",6,2,2,1,0,0
213,"Lo","loss",8,4,2,1,0,1
213,"Hi","loss",7,3,2,1,-1,0
213,"Hi","gain",5,1,2,1,1,1
213,"Lo","loss",8,4,2,1,0,1
213,"Hi","loss",7,3,2,1,0,1
213,"Hi","loss",7,3,2,1,0,1
213,"Hi","gain",5,1,2,1,0,0
213,"Lo","gain",6,2,2,1,0.1,1
213,"Lo","loss",8,4,2,1,0,1
213,"Hi","gain",5,1,1,0,1,1
213,"Hi","loss",7,3,2,1,0,1
213,"Lo","loss",8,4,2,1,0,1
213,"Hi","loss",7,3,2,1,0,1
213,"Lo","loss",8,4,2,1,-0.1,0
213,"Lo","gain",6,2,2,1,0.1,1
213,"Hi","loss",7,3,2,1,-1,0
213,"Lo","gain",6,2,2,1,0,0
213,"Lo","loss",8,4,2,1,0,1
213,"Lo","gain",6,2,1,0,0,0
213,"Hi","gain",5,1,1,0,0,0
213,"Hi","gain",5,1,2,1,0,0
213,"Hi","gain",5,1,1,0,0,0
213,"Hi","loss",7,3,2,1,0,1
214,"Lo","gain",2,2,2,1,0.1,1
214,"Lo","loss",4,4,1,0,-0.1,0
214,"Hi","loss",3,3,2,1,0,1
214,"Lo","gain",2,2,2,1,0.1,1
214,"Hi","gain",1,1,1,0,0,0
214,"Hi","loss",3,3,1,0,-1,0
214,"Lo","gain",2,2,2,1,0,0
214,"Hi","loss",3,3,2,1,0,1
214,"Lo","gain",2,2,2,1,0.1,1
214,"Hi","gain",1,1,2,1,1,1
214,"Lo","loss",4,4,1,0,-0.1,0
214,"Hi","gain",1,1,1,0,0,0
214,"Lo","loss",4,4,1,0,-0.1,0
214,"Lo","loss",4,4,2,1,0,1
214,"Hi","gain",1,1,1,0,1,1
214,"Hi","loss",3,3,2,1,0,1
214,"Lo","gain",2,2,2,1,0.1,1
214,"Lo","loss",4,4,2,1,-0.1,0
214,"Hi","loss",3,3,2,1,0,1
214,"Hi","gain",1,1,1,0,0,0
214,"Hi","gain",1,1,1,0,1,1
214,"Lo","loss",4,4,1,0,-0.1,0
214,"Lo","gain",2,2,2,1,0.1,1
214,"Lo","gain",2,2,2,1,0.1,1
214,"Hi","gain",1,1,1,0,0,0
214,"Hi","loss",3,3,1,0,-1,0
214,"Lo","loss",4,4,2,1,0,1
214,"Hi","loss",3,3,2,1,-1,0
214,"Lo","loss",4,4,2,1,0,1
214,"Lo","gain",2,2,2,1,0,0
214,"Hi","gain",1,1,1,0,0,0
214,"Hi","loss",3,3,2,1,0,1
214,"Hi","loss",3,3,2,1,0,1
214,"Lo","gain",2,2,2,1,0.1,1
214,"Lo","loss",4,4,2,1,0,1
214,"Lo","gain",2,2,2,1,0.1,1
214,"Lo","loss",4,4,2,1,0,1
214,"Hi","gain",1,1,1,0,1,1
214,"Lo","loss",4,4,2,1,-0.1,0
214,"Hi","gain",1,1,1,0,0,0
214,"Hi","loss",3,3,2,1,-1,0
214,"Hi","loss",3,3,2,1,0,1
214,"Hi","loss",3,3,2,1,0,1
214,"Lo","loss",4,4,2,1,0,1
214,"Hi","gain",1,1,1,0,0,0
214,"Hi","gain",1,1,1,0,0,0
214,"Lo","gain",2,2,2,1,0,0
214,"Lo","gain",2,2,2,1,0.1,1
214,"Lo","gain",2,2,2,1,0.1,1
214,"Lo","gain",2,2,2,1,0,0
214,"Hi","loss",3,3,2,1,-1,0
