"subjID","Mag","Val","cond1","cond2","choice","ACC","absOut","rltOut"
214,"Hi","gain",1,1,1,0,0,0
214,"Hi","gain",1,1,1,0,0,0
214,"Lo","gain",2,2,2,1,0.1,1
214,"Hi","loss",3,3,2,1,0,1
214,"Lo","loss",4,4,2,1,0,1
214,"Lo","loss",4,4,2,1,-0.1,0
214,"Hi","loss",3,3,2,1,0,1
214,"Lo","loss",4,4,1,0,-0.1,0
214,"Lo","gain",2,2,2,1,0.1,1
214,"Hi","gain",1,1,1,0,0,0
214,"Hi","loss",3,3,2,1,0,1
214,"Lo","loss",4,4,2,1,0,1
214,"Hi","gain",1,1,1,0,1,1
214,"Hi","loss",3,3,2,1,0,1
214,"Hi","loss",3,3,2,1,0,1
214,"Hi","gain",1,1,1,0,1,1
214,"Hi","gain",1,1,1,0,0,0
214,"Lo","loss",4,4,2,1,0,1
214,"Lo","loss",4,4,2,1,0,1
214,"Hi","loss",3,3,2,1,-1,0
214,"Lo","gain",2,2,2,1,0,0
214,"Lo","gain",2,2,1,0,0,0
214,"Lo","loss",4,4,2,1,0,1
214,"Lo","loss",4,4,2,1,-0.1,0
214,"Hi","gain",1,1,1,0,0,0
214,"Lo","gain",2,2,2,1,0.1,1
214,"Hi","gain",1,1,1,0,0,0
214,"Hi","loss",3,3,2,1,0,1
214,"Lo","gain",2,2,2,1,0.1,1
214,"Hi","gain",5,1,1,0,0,0
214,"Lo","loss",8,4,1,0,-0.1,0
214,"Lo","loss",8,4,1,0,-0.1,0
214,"Lo","gain",6,2,1,0,0,0
214,"Lo","gain",6,2,2,1,0.1,1
214,"Hi","loss",7,3,2,1,-1,0
214,"Hi","loss",7,3,2,1,0,1
214,"Hi","loss",7,3,1,0,0,1
214,"Hi","gain",5,1,2,1,1,1
214,"Hi","gain",5,1,2,1,1,1
214,"Lo","loss",8,4,1,0,0,1
214,"Hi","gain",5,1,2,1,1,1
214,"Lo","gain",6,2,2,1,0.1,1
214,"Hi","loss",7,3,2,1,0,1
214,"Lo","loss",8,4,1,0,-0.1,0
214,"Lo","gain",6,2,2,1,0.1,1
214,"Hi","loss",7,3,2,1,-1,0
214,"Lo","loss",8,4,2,1,0,1
214,"Lo","gain",6,2,2,1,0.1,1
214,"Hi","loss",7,3,1,0,-1,0
214,"Lo","gain",6,2,2,1,0,0
214,"Lo","gain",6,2,2,1,0.1,1
214,"Hi","gain",5,1,2,1,1,1
214,"Lo","loss",8,4,1,0,-0.1,0
214,"Hi","gain",5,1,2,1,1,1
214,"Hi","loss",7,3,2,1,0,1
214,"Hi","gain",5,1,2,1,0,0
214,"Lo","loss",8,4,1,0,0,1
214,"Lo","loss",8,4,1,0,-0.1,0
214,"Hi","loss",7,3,1,0,0,1
214,"Lo","gain",6,2,2,1,0.1,1
214,"Hi","gain",5,1,2,1,1,1
214,"Hi","gain",5,1,2,1,1,1
214,"Hi","loss",7,3,1,0,-1,0
214,"Hi","gain",5,1,2,1,1,1
214,"Lo","gain",6,2,2,1,0,0
214,"Lo","gain",6,2,2,1,0.1,1
214,"Hi","loss",7,3,2,1,0,1
214,"Lo","loss",8,4,2,1,0,1
214,"Hi","gain",5,1,2,1,0,0
214,"Lo","loss",8,4,2,1,-0.1,0
214,"Lo","gain",6,2,2,1,0.1,1
214,"Hi","loss",7,3,2,1,-1,0
214,"Lo","loss",8,4,2,1,0,1
214,"Hi","gain",5,1,2,1,1,1
214,"Lo","loss",8,4,1,0,0,1
214,"Lo","gain",6,2,2,1,0.1,1
214,"Hi","loss",7,3,1,0,-1,0
214,"Hi","loss",7,3,2,1,0,1
214,"Hi","gain",5,1,2,1,1,1
214,"Hi","loss",7,3,1,0,0,1
214,"Lo","loss",8,4,2,1,0,1
214,"Hi","gain",5,1,2,1,1,1
214,"Lo","gain",6,2,2,1,0.1,1
214,"Lo","gain",6,2,2,1,0,0
214,"Lo","gain",6,2,2,1,0.1,1
214,"Lo","loss",8,4,1,0,-0.1,0
214,"Hi","loss",7,3,2,1,-1,0
214,"Hi","gain",5,1,2,1,1,1
214,"Hi","loss",7,3,1,0,-1,0
214,"Lo","loss",8,4,1,0,0,1
214,"Hi","gain",5,1,2,1,0,0
214,"Lo","gain",6,2,2,1,0.1,1
214,"Lo","loss",8,4,2,1,0,1
214,"Hi","loss",7,3,1,0,0,1
214,"Lo","loss",8,4,2,1,0,1
214,"Hi","loss",7,3,1,0,-1,0
214,"Lo","gain",6,2,2,1,0.1,1
214,"Lo","loss",8,4,1,0,-0.1,0
214,"Lo","gain",6,2,2,1,0.1,1
214,"Hi","loss",7,3,2,1,0,1
214,"Lo","gain",6,2,2,1,0,0
214,"Hi","gain",5,1,2,1,0,0
214,"Lo","loss",8,4,2,1,-0.1,0
214,"Hi","loss",7,3,2,1,0,1
214,"Hi","gain",5,1,1,0,1,1
214,"Lo","loss",8,4,2,1,0,1
214,"Lo","gain",6,2,2,1,0.1,1
214,"Hi","gain",5,1,2,1,1,1
214,"Hi","gain",5,1,2,1,1,1
215,"Lo","loss",4,4,1,0,-0.1,0
215,"Hi","gain",1,1,2,1,1,1
215,"Lo","gain",2,2,1,0,0,0
215,"Lo","gain",2,2,2,1,0.1,1
215,"Hi","gain",1,1,2,1,1,1
215,"Hi","loss",3,3,1,0,0,1
215,"Hi","loss",3,3,2,1,0,1
215,"Hi","gain",1,1,2,1,1,1
215,"Lo","loss",4,4,1,0,-0.1,0
215,"Hi","gain",1,1,2,1,0,0
215,"Lo","gain",2,2,1,0,0,0
215,"Lo","gain",2,2,1,0,0,0
215,"Hi","loss",3,3,2,1,0,1
215,"Hi","loss",3,3,2,1,-1,0
215,"Lo","loss",4,4,2,1,-0.1,0
215,"Lo","loss",4,4,2,1,0,1
215,"Lo","gain",2,2,1,0,0,0
215,"Lo","loss",4,4,1,0,0,1
215,"Hi","gain",1,1,2,1,0,0
215,"Lo","loss",4,4,2,1,-0.1,0
215,"Hi","loss",3,3,1,0,-1,0
215,"Lo","loss",4,4,1,0,-0.1,0
215,"Lo","loss",4,4,1,0,-0.1,0
215,"Hi","loss",3,3,1,0,-1,0
215,"Hi","gain",1,1,2,1,1,1
215,"Lo","gain",2,2,1,0,0,0
215,"Hi","gain",1,1,2,1,1,1
215,"Hi","gain",1,1,2,1,1,1
215,"Hi","loss",3,3,2,1,0,1
215,"Lo","gain",2,2,1,0,0,0
215,"Hi","loss",3,3,2,1,0,1
215,"Lo","gain",2,2,1,0,0.1,1
215,"Lo","gain",2,2,1,0,0,0
215,"Hi","loss",3,3,2,1,0,1
215,"Hi","gain",1,1,2,1,1,1
215,"Hi","gain",1,1,2,1,1,1
215,"Lo","loss",4,4,1,0,-0.1,0
215,"Lo","loss",4,4,1,0,-0.1,0
215,"Hi","gain",1,1,2,1,0,0
215,"Hi","loss",3,3,2,1,0,1
215,"Hi","gain",1,1,2,1,1,1
215,"Lo","loss",4,4,1,0,0,1
215,"Lo","gain",2,2,1,0,0,0
215,"Hi","loss",3,3,2,1,-1,0
215,"Lo","gain",2,2,1,0,0.1,1
215,"Hi","loss",3,3,2,1,0,1
215,"Lo","gain",2,2,1,0,0,0
215,"Lo","loss",4,4,1,0,-0.1,0
215,"Lo","loss",4,4,1,0,-0.1,0
215,"Lo","gain",2,2,1,0,0.1,1
215,"Hi","gain",1,1,2,1,1,1
215,"Lo","gain",2,2,1,0,0,0
215,"Hi","gain",1,1,2,1,0,0
215,"Lo","gain",2,2,1,0,0,0
215,"Lo","loss",4,4,1,0,0,1
215,"Lo","loss",4,4,1,0,-0.1,0
215,"Hi","gain",1,1,2,1,1,1
215,"Lo","loss",4,4,1,0,-0.1,0
215,"Hi","loss",3,3,2,1,0,1
215,"Hi","gain",1,1,2,1,1,1
215,"Lo","gain",2,2,1,0,0,0
215,"Hi","loss",3,3,2,1,-1,0
215,"Hi","loss",3,3,1,0,-1,0
215,"Hi","loss",3,3,2,1,0,1
215,"Hi","gain",1,1,2,1,0,0
215,"Lo","gain",2,2,1,0,0.1,1
215,"Hi","gain",1,1,2,1,1,1
215,"Lo","loss",4,4,1,0,-0.1,0
215,"Hi","loss",3,3,2,1,0,1
215,"Lo","gain",2,2,1,0,0,0
215,"Hi","loss",3,3,2,1,0,1
215,"Hi","loss",3,3,2,1,-1,0
215,"Hi","gain",1,1,2,1,1,1
215,"Hi","gain",1,1,2,1,1,1
215,"Lo","loss",4,4,2,1,0,1
215,"Hi","loss",3,3,2,1,0,1
215,"Lo","loss",4,4,2,1,-0.1,0
215,"Lo","loss",4,4,2,1,0,1
215,"Lo","gain",2,2,1,0,0,0
215,"Lo","gain",2,2,1,0,0,0
215,"Lo","gain",6,2,2,1,0.1,1
215,"Lo","gain",6,2,2,1,0,0
215,"Lo","gain",6,2,2,1,0.1,1
215,"Hi","loss",7,3,1,0,0,1
215,"Hi","loss",7,3,2,1,0,1
215,"Hi","gain",5,1,2,1,1,1
215,"Lo","loss",8,4,2,1,-0.1,0
215,"Hi","loss",7,3,1,0,-1,0
215,"Hi","loss",7,3,2,1,0,1
215,"Lo","loss",8,4,2,1,0,1
215,"Hi","gain",5,1,2,1,1,1
215,"Lo","loss",8,4,2,1,0,1
215,"Lo","gain",6,2,2,1,0.1,1
215,"Hi","gain",5,1,2,1,0,0
215,"Lo","loss",8,4,2,1,0,1
215,"Hi","gain",5,1,2,1,1,1
215,"Lo","loss",8,4,2,1,-0.1,0
215,"Lo","loss",8,4,2,1,0,1
215,"Lo","loss",8,4,2,1,0,1
215,"Lo","gain",6,2,2,1,0.1,1
215,"Hi","gain",5,1,2,1,1,1
215,"Hi","gain",5,1,2,1,1,1
215,"Hi","loss",7,3,2,1,0,1
215,"Hi","gain",5,1,2,1,1,1
215,"Lo","loss",8,4,2,1,0,1
215,"Hi","loss",7,3,2,1,0,1
215,"Hi","gain",5,1,2,1,0,0
215,"Lo","gain",6,2,2,1,0.1,1
215,"Hi","loss",7,3,2,1,-1,0
215,"Lo","gain",6,2,2,1,0,0
215,"Hi","loss",7,3,2,1,0,1
215,"Lo","gain",6,2,2,1,0.1,1
215,"Lo","loss",8,4,2,1,0,1
215,"Lo","gain",6,2,2,1,0.1,1
215,"Lo","loss",8,4,2,1,-0.1,0
215,"Lo","gain",6,2,2,1,0,0
215,"Lo","gain",6,2,2,1,0.1,1
215,"Lo","loss",8,4,2,1,0,1
215,"Lo","loss",8,4,2,1,0,1
215,"Hi","gain",5,1,2,1,1,1
215,"Hi","loss",7,3,2,1,0,1
215,"Hi","loss",7,3,2,1,0,1
215,"Lo","gain",6,2,2,1,0.1,1
215,"Hi","loss",7,3,2,1,0,1
215,"Hi","gain",5,1,2,1,1,1
215,"Hi","gain",5,1,2,1,0,0
215,"Hi","gain",5,1,2,1,1,1
215,"Hi","loss",7,3,2,1,-1,0
215,"Hi","gain",5,1,2,1,1,1
215,"Hi","loss",7,3,2,1,-1,0
215,"Lo","gain",6,2,2,1,0.1,1
215,"Hi","gain",5,1,2,1,0,0
215,"Lo","loss",8,4,2,1,0,1
215,"Lo","gain",6,2,2,1,0,0
215,"Lo","loss",8,4,2,1,0,1
215,"Hi","gain",5,1,2,1,1,1
215,"Lo","loss",8,4,2,1,0,1
215,"Lo","gain",6,2,2,1,0.1,1
215,"Hi","gain",5,1,2,1,1,1
215,"Hi","loss",7,3,2,1,0,1
215,"Lo","gain",6,2,2,1,0.1,1
215,"Hi","loss",7,3,2,1,0,1
215,"Lo","loss",8,4,2,1,-0.1,0
215,"Hi","loss",7,3,2,1,0,1
215,"Lo","loss",8,4,2,1,0,1
215,"Hi","gain",5,1,2,1,0,0
215,"Hi","gain",5,1,2,1,1,1
215,"Lo","loss",8,4,2,1,0,1
215,"Lo","gain",6,2,2,1,0,0
215,"Hi","loss",7,3,2,1,-1,0
215,"Lo","gain",6,2,2,1,0.1,1
215,"Lo","loss",8,4,2,1,0,1
215,"Lo","gain",6,2,2,1,0.1,1
215,"Hi","gain",5,1,2,1,1,1
215,"Lo","loss",8,4,2,1,-0.1,0
215,"Hi","gain",5,1,2,1,1,1
215,"Hi","loss",7,3,2,1,0,1
215,"Hi","loss",7,3,2,1,0,1
215,"Lo","gain",6,2,2,1,0.1,1
215,"Hi","loss",7,3,2,1,0,1
216,"Lo","loss",4,4,2,1,-0.1,0
216,"Hi","loss",3,3,1,0,-1,0
216,"Lo","loss",4,4,1,0,-0.1,0
216,"Hi","loss",3,3,2,1,0,1
216,"Lo","loss",4,4,2,1,0,1
216,"Lo","gain",2,2,2,1,0.1,1
216,"Hi","loss",3,3,1,0,-1,0
216,"Lo","gain",2,2,1,0,0,0
216,"Hi","gain",1,1,1,0,0,0
216,"Hi","gain",1,1,1,0,1,1
216,"Hi","gain",1,1,1,0,0,0
216,"Lo","gain",2,2,2,1,0.1,1
216,"Lo","gain",2,2,2,1,0,0
216,"Hi","loss",3,3,1,0,-1,0
216,"Hi","gain",1,1,1,0,0,0
216,"Lo","loss",4,4,2,1,0,1
216,"Hi","gain",1,1,2,1,1,1
216,"Lo","gain",2,2,1,0,0,0
216,"Lo","loss",4,4,2,1,0,1
216,"Hi","gain",1,1,2,1,1,1
216,"Hi","loss",3,3,2,1,-1,0
216,"Lo","loss",4,4,2,1,-0.1,0
216,"Hi","loss",3,3,2,1,0,1
216,"Lo","loss",4,4,2,1,0,1
216,"Lo","gain",2,2,1,0,0,0
216,"Lo","gain",2,2,1,0,0.1,1
216,"Hi","loss",3,3,2,1,0,1
216,"Hi","gain",1,1,2,1,0,0
216,"Lo","gain",2,2,2,1,0.1,1
216,"Lo","loss",4,4,2,1,0,1
216,"Hi","gain",1,1,2,1,1,1
216,"Hi","loss",3,3,1,0,0,1
216,"Lo","loss",4,4,1,0,-0.1,0
216,"Hi","loss",3,3,1,0,-1,0
216,"Hi","gain",1,1,2,1,1,1
216,"Lo","loss",4,4,2,1,0,1
216,"Hi","loss",3,3,1,0,0,1
216,"Lo","loss",4,4,2,1,0,1
216,"Lo","gain",2,2,2,1,0.1,1
216,"Hi","gain",1,1,2,1,1,1
216,"Hi","gain",1,1,2,1,0,0
216,"Lo","gain",2,2,2,1,0.1,1
216,"Lo","gain",2,2,2,1,0.1,1
216,"Lo","loss",4,4,2,1,0,1
216,"Hi","loss",3,3,1,0,-1,0
216,"Hi","gain",1,1,2,1,1,1
216,"Lo","gain",2,2,2,1,0,0
216,"Hi","loss",3,3,1,0,-1,0
216,"Lo","gain",2,2,1,0,0,0
216,"Lo","loss",4,4,1,0,-0.1,0
216,"Hi","gain",1,1,2,1,1,1
216,"Lo","loss",4,4,2,1,0,1
216,"Lo","gain",2,2,1,0,0.1,1
216,"Hi","loss",3,3,1,0,-1,0
216,"Lo","loss",4,4,2,1,0,1
216,"Lo","gain",2,2,2,1,0.1,1
216,"Hi","loss",3,3,2,1,0,1
216,"Hi","loss",3,3,2,1,0,1
216,"Lo","gain",2,2,1,0,0,0
216,"Hi","gain",1,1,1,0,0,0
216,"Hi","gain",1,1,2,1,0,0
216,"Hi","gain",1,1,2,1,1,1
216,"Hi","loss",3,3,2,1,-1,0
216,"Lo","loss",4,4,2,1,-0.1,0
216,"Hi","gain",1,1,2,1,1,1
216,"Hi","loss",3,3,2,1,0,1
216,"Lo","gain",2,2,2,1,0.1,1
216,"Lo","gain",2,2,2,1,0.1,1
216,"Hi","gain",1,1,2,1,1,1
216,"Hi","gain",1,1,2,1,1,1
216,"Lo","loss",4,4,2,1,0,1
216,"Hi","loss",3,3,2,1,-1,0
216,"Lo","gain",2,2,2,1,0.1,1
216,"Lo","gain",2,2,2,1,0,0
216,"Lo","loss",4,4,2,1,0,1
216,"Lo","loss",4,4,2,1,0,1
216,"Hi","loss",3,3,1,0,0,1
216,"Lo","loss",4,4,1,0,-0.1,0
216,"Hi","loss",3,3,2,1,0,1
216,"Hi","gain",1,1,2,1,0,0
216,"Lo","loss",8,4,2,1,-0.1,0
216,"Hi","loss",7,3,1,0,-1,0
216,"Lo","loss",8,4,1,0,-0.1,0
216,"Hi","loss",7,3,2,1,0,1
216,"Lo","loss",8,4,2,1,0,1
216,"Lo","gain",6,2,2,1,0.1,1
216,"Hi","loss",7,3,1,0,-1,0
216,"Lo","gain",6,2,1,0,0,0
216,"Hi","gain",5,1,1,0,0,0
216,"Hi","gain",5,1,1,0,1,1
216,"Hi","gain",5,1,1,0,0,0
216,"Lo","gain",6,2,2,1,0.1,1
216,"Lo","gain",6,2,2,1,0,0
216,"Hi","loss",7,3,1,0,-1,0
216,"Hi","gain",5,1,1,0,0,0
216,"Lo","loss",8,4,2,1,0,1
216,"Hi","gain",5,1,2,1,1,1
216,"Lo","gain",6,2,1,0,0,0
216,"Lo","loss",8,4,2,1,0,1
216,"Hi","gain",5,1,2,1,1,1
216,"Hi","loss",7,3,2,1,-1,0
216,"Lo","loss",8,4,2,1,-0.1,0
216,"Hi","loss",7,3,2,1,0,1
216,"Lo","loss",8,4,2,1,0,1
216,"Lo","gain",6,2,1,0,0,0
216,"Lo","gain",6,2,1,0,0.1,1
216,"Hi","loss",7,3,2,1,0,1
216,"Hi","gain",5,1,2,1,0,0
216,"Lo","gain",6,2,2,1,0.1,1
216,"Lo","loss",8,4,2,1,0,1
216,"Hi","gain",5,1,2,1,1,1
216,"Hi","loss",7,3,1,0,0,1
216,"Lo","loss",8,4,1,0,-0.1,0
216,"Hi","loss",7,3,1,0,-1,0
216,"Hi","gain",5,1,2,1,1,1
216,"Lo","loss",8,4,2,1,0,1
216,"Hi","loss",7,3,1,0,0,1
216,"Lo","loss",8,4,2,1,0,1
216,"Lo","gain",6,2,2,1,0.1,1
216,"Hi","gain",5,1,2,1,1,1
216,"Hi","gain",5,1,2,1,0,0
216,"Lo","gain",6,2,2,1,0.1,1
216,"Lo","gain",6,2,2,1,0.1,1
216,"Lo","loss",8,4,2,1,0,1
216,"Hi","loss",7,3,1,0,-1,0
216,"Hi","gain",5,1,2,1,1,1
216,"Lo","gain",6,2,2,1,0,0
216,"Hi","loss",7,3,1,0,-1,0
216,"Lo","gain",6,2,1,0,0,0
216,"Lo","loss",8,4,1,0,-0.1,0
216,"Hi","gain",5,1,2,1,1,1
216,"Lo","loss",8,4,2,1,0,1
216,"Lo","gain",6,2,1,0,0.1,1
216,"Hi","loss",7,3,1,0,-1,0
216,"Lo","loss",8,4,2,1,0,1
216,"Lo","gain",6,2,2,1,0.1,1
216,"Hi","loss",7,3,2,1,0,1
216,"Hi","loss",7,3,2,1,0,1
216,"Lo","gain",6,2,1,0,0,0
216,"Hi","gain",5,1,1,0,0,0
216,"Hi","gain",5,1,2,1,0,0
216,"Hi","gain",5,1,2,1,1,1
216,"Hi","loss",7,3,2,1,-1,0
216,"Lo","loss",8,4,2,1,-0.1,0
216,"Hi","gain",5,1,2,1,1,1
216,"Hi","loss",7,3,2,1,0,1
216,"Lo","gain",6,2,2,1,0.1,1
216,"Lo","gain",6,2,2,1,0.1,1
216,"Hi","gain",5,1,2,1,1,1
216,"Hi","gain",5,1,2,1,1,1
216,"Lo","loss",8,4,2,1,0,1
216,"Hi","loss",7,3,2,1,-1,0
216,"Lo","gain",6,2,2,1,0.1,1
216,"Lo","gain",6,2,2,1,0,0
216,"Lo","loss",8,4,2,1,0,1
216,"Lo","loss",8,4,2,1,0,1
216,"Hi","loss",7,3,1,0,0,1
216,"Lo","loss",8,4,1,0,-0.1,0
216,"Hi","loss",7,3,2,1,0,1
216,"Hi","gain",5,1,2,1,0,0
217,"Hi","gain",1,1,1,0,0,0
217,"Lo","loss",4,4,1,0,-0.1,0
217,"Hi","loss",3,3,1,0,-1,0
217,"Hi","gain",1,1,1,0,0,0
217,"Hi","loss",3,3,2,1,0,1
217,"Hi","gain",1,1,2,1,1,1
217,"Lo","gain",2,2,2,1,0.1,1
217,"Lo","loss",4,4,1,0,-0.1,0
217,"Lo","gain",2,2,2,1,0.1,1
217,"Lo","gain",2,2,1,0,0,0
217,"Hi","loss",3,3,2,1,-1,0
217,"Hi","gain",1,1,1,0,0,0
217,"Lo","loss",4,4,2,1,0,1
217,"Hi","loss",3,3,2,1,0,1
217,"Lo","gain",2,2,1,0,0,0
217,"Lo","loss",4,4,2,1,0,1
217,"Hi","loss",3,3,1,0,-1,0
217,"Lo","gain",2,2,2,1,0.1,1
217,"Lo","gain",2,2,1,0,0,0
217,"Lo","loss",4,4,2,1,-0.1,0
217,"Hi","loss",3,3,1,0,-1,0
217,"Lo","loss",4,4,2,1,0,1
217,"Lo","gain",2,2,1,0,0,0
217,"Hi","loss",3,3,1,0,-1,0
217,"Lo","loss",4,4,2,1,0,1
217,"Hi","gain",1,1,1,0,0,0
217,"Hi","loss",3,3,2,1,0,1
217,"Lo","gain",2,2,1,0,0,0
217,"Hi","gain",1,1,2,1,0,0
217,"Hi","gain",1,1,2,1,1,1
217,"Lo","loss",4,4,1,0,0,1
217,"Hi","gain",1,1,2,1,1,1
217,"Lo","loss",4,4,2,1,0,1
217,"Hi","loss",3,3,2,1,0,1
217,"Lo","loss",4,4,1,0,0,1
217,"Hi","gain",1,1,1,0,0,0
217,"Hi","loss",3,3,2,1,0,1
217,"Hi","loss",3,3,2,1,0,1
217,"Hi","gain",1,1,2,1,0,0
217,"Hi","gain",1,1,2,1,1,1
217,"Hi","loss",3,3,2,1,-1,0
217,"Hi","gain",1,1,1,0,1,1
217,"Lo","loss",4,4,2,1,0,1
217,"Lo","gain",2,2,2,1,0,0
217,"Lo","gain",2,2,1,0,0.1,1
217,"Lo","gain",2,2,1,0,0,0
217,"Lo","gain",2,2,1,0,0,0
217,"Lo","loss",4,4,1,0,-0.1,0
217,"Hi","gain",1,1,1,0,0,0
217,"Lo","gain",2,2,2,1,0,0
217,"Hi","gain",1,1,2,1,0,0
217,"Lo","loss",4,4,1,0,-0.1,0
217,"Lo","gain",2,2,1,0,0,0
217,"Hi","loss",3,3,2,1,-1,0
217,"Lo","loss",4,4,1,0,0,1
217,"Lo","gain",2,2,1,0,0,0
217,"Lo","gain",2,2,1,0,0.1,1
217,"Lo","loss",4,4,2,1,-0.1,0
217,"Lo","loss",4,4,1,0,-0.1,0
217,"Hi","loss",3,3,1,0,-1,0
217,"Hi","gain",1,1,1,0,0,0
217,"Hi","gain",1,1,2,1,1,1
217,"Hi","loss",3,3,1,0,-1,0
217,"Hi","loss",3,3,2,1,0,1
217,"Lo","gain",2,2,1,0,0,0
217,"Lo","loss",4,4,1,0,-0.1,0
217,"Lo","gain",2,2,1,0,0.1,1
217,"Lo","loss",4,4,1,0,0,1
217,"Lo","loss",4,4,1,0,-0.1,0
217,"Hi","gain",1,1,1,0,1,1
217,"Lo","gain",2,2,1,0,0,0
217,"Lo","loss",4,4,2,1,0,1
217,"Hi","gain",1,1,1,0,0,0
217,"Hi","loss",3,3,2,1,-1,0
217,"Hi","loss",3,3,2,1,0,1
217,"Lo","gain",2,2,1,0,0,0
217,"Hi","loss",3,3,2,1,0,1
217,"Hi","loss",3,3,1,0,0,1
217,"Hi","gain",1,1,1,0,0,0
217,"Hi","gain",1,1,2,1,1,1
217,"Lo","loss",8,4,1,0,-0.1,0
217,"Hi","gain",5,1,1,0,0,0
217,"Lo","gain",6,2,2,1,0.1,1
217,"Hi","gain",5,1,1,0,0,0
217,"Hi","loss",7,3,2,1,0,1
217,"Hi","loss",7,3,2,1,0,1
217,"Lo","loss",8,4,2,1,0,1
217,"Lo","gain",6,2,1,0,0,0
217,"Hi","gain",5,1,1,0,0,0
217,"Lo","gain",6,2,2,1,0.1,1
217,"Lo","loss",8,4,2,1,0,1
217,"Hi","gain",5,1,1,0,1,1
217,"Lo","gain",6,2,2,1,0.1,1
217,"Hi","loss",7,3,1,0,-1,0
217,"Hi","loss",7,3,2,1,-1,0
217,"Lo","loss",8,4,2,1,0,1
217,"Lo","loss",8,4,2,1,0,1
217,"Lo","gain",6,2,2,1,0.1,1
217,"Lo","gain",6,2,2,1,0.1,1
217,"Hi","gain",5,1,1,0,1,1
217,"Hi","gain",5,1,1,0,0,0
217,"Hi","gain",5,1,1,0,0,0
217,"Lo","gain",6,2,2,1,0,0
217,"Hi","loss",7,3,2,1,0,1
217,"Lo","loss",8,4,1,0,-0.1,0
