"subjID","Mag","Val","cond1","cond2","choice","ACC","absOut","rltOut"
217,"Hi","loss",7,3,2,1,0,1
217,"Lo","gain",6,2,2,1,0.1,1
217,"Lo","loss",8,4,1,0,-0.1,0
217,"Hi","loss",7,3,2,1,-1,0
217,"Lo","loss",8,4,2,1,-0.1,0
217,"Hi","loss",7,3,2,1,0,1
217,"Hi","gain",5,1,1,0,0,0
217,"Lo","loss",8,4,2,1,0,1
217,"Lo","gain",6,2,2,1,0.1,1
217,"Lo","gain",6,2,2,1,0,0
217,"Lo","gain",6,2,2,1,0.1,1
217,"Hi","gain",5,1,1,0,0,0
217,"Hi","loss",7,3,2,1,-1,0
217,"Hi","loss",7,3,1,0,0,1
217,"Lo","gain",6,2,2,1,0.1,1
217,"Hi","loss",7,3,1,0,-1,0
217,"Hi","gain",5,1,1,0,0,0
217,"Lo","loss",8,4,2,1,0,1
217,"Lo","loss",8,4,2,1,0,1
217,"Lo","loss",8,4,2,1,-0.1,0
217,"Hi","gain",5,1,1,0,1,1
217,"Hi","gain",5,1,1,0,0,0
217,"Hi","loss",7,3,2,1,0,1
217,"Hi","loss",7,3,2,1,0,1
217,"Hi","loss",7,3,2,1,-1,0
217,"Hi","loss",7,3,2,1,0,1
217,"Lo","gain",6,2,2,1,0,0
217,"Lo","loss",8,4,1,0,-0.1,0
217,"Lo","gain",6,2,2,1,0.1,1
217,"Hi","loss",7,3,2,1,0,1
217,"Hi","gain",5,1,1,0,0,0
217,"Lo","loss",8,4,2,1,0,1
217,"Hi","gain",5,1,2,1,1,1
217,"Lo","gain",6,2,2,1,0.1,1
217,"Hi","gain",5,1,2,1,1,1
217,"Lo","gain",6,2,2,1,0.1,1
217,"Lo","loss",8,4,2,1,0,1
217,"Hi","gain",5,1,2,1,1,1
217,"Lo","loss",8,4,2,1,-0.1,0
217,"Lo","gain",6,2,2,1,0.1,1
217,"Lo","gain",6,2,2,1,0.1,1
217,"Lo","loss",8,4,2,1,0,1
217,"Lo","gain",6,2,2,1,0.1,1
217,"Hi","gain",5,1,2,1,1,1
217,"Hi","loss",7,3,2,1,0,1
217,"Hi","loss",7,3,2,1,0,1
217,"Lo","loss",8,4,2,1,0,1
217,"Lo","gain",6,2,2,1,0,0
217,"Hi","gain",5,1,2,1,1,1
217,"Lo","loss",8,4,2,1,-0.1,0
217,"Hi","gain",5,1,2,1,1,1
217,"Hi","gain",5,1,2,1,0,0
217,"Lo","loss",8,4,2,1,0,1
217,"Hi","loss",7,3,2,1,-1,0
217,"Hi","loss",7,3,1,0,-1,0
218,"Lo","gain",2,2,2,1,0,0
218,"Hi","loss",3,3,1,0,0,1
218,"Lo","loss",4,4,1,0,-0.1,0
218,"Hi","loss",3,3,1,0,-1,0
218,"Hi","gain",1,1,1,0,1,1
218,"Lo","gain",2,2,1,0,0,0
218,"Lo","loss",4,4,1,0,-0.1,0
218,"Hi","loss",3,3,1,0,-1,0
218,"Lo","gain",2,2,2,1,0.1,1
218,"Lo","loss",4,4,1,0,-0.1,0
218,"Hi","gain",1,1,1,0,0,0
218,"Lo","gain",2,2,2,1,0.1,1
218,"Hi","gain",1,1,1,0,0,0
218,"Hi","gain",1,1,1,0,0,0
218,"Hi","loss",3,3,1,0,-1,0
218,"Lo","loss",4,4,2,1,0,1
218,"Hi","loss",3,3,1,0,0,1
218,"Hi","gain",1,1,1,0,1,1
218,"Lo","gain",2,2,2,1,0.1,1
218,"Hi","gain",1,1,1,0,0,0
218,"Hi","gain",1,1,2,1,1,1
218,"Lo","loss",4,4,2,1,-0.1,0
218,"Lo","loss",4,4,2,1,0,1
218,"Lo","gain",2,2,2,1,0,0
218,"Lo","loss",4,4,2,1,0,1
218,"Hi","loss",3,3,2,1,0,1
218,"Hi","loss",3,3,2,1,0,1
218,"Hi","gain",1,1,1,0,0,0
218,"Lo","gain",2,2,2,1,0.1,1
218,"Hi","loss",3,3,1,0,-1,0
218,"Lo","loss",4,4,2,1,0,1
218,"Lo","gain",2,2,2,1,0.1,1
218,"Lo","gain",2,2,2,1,0.1,1
218,"Hi","gain",1,1,1,0,0,0
218,"Lo","gain",2,2,2,1,0,0
218,"Hi","gain",1,1,2,1,1,1
218,"Hi","loss",3,3,2,1,0,1
218,"Lo","loss",4,4,2,1,0,1
218,"Lo","loss",4,4,2,1,-0.1,0
218,"Hi","gain",1,1,2,1,0,0
218,"Hi","gain",1,1,2,1,1,1
218,"Lo","loss",4,4,2,1,0,1
218,"Lo","loss",4,4,2,1,0,1
218,"Lo","gain",2,2,2,1,0.1,1
218,"Hi","loss",3,3,1,0,-1,0
218,"Hi","loss",3,3,2,1,0,1
218,"Lo","gain",2,2,2,1,0.1,1
218,"Hi","loss",3,3,2,1,-1,0
218,"Lo","gain",2,2,2,1,0,0
218,"Lo","loss",4,4,2,1,-0.1,0
218,"Hi","gain",1,1,2,1,1,1
218,"Lo","gain",2,2,2,1,0.1,1
218,"Hi","loss",3,3,2,1,-1,0
218,"Lo","loss",4,4,2,1,0,1
218,"Lo","loss",4,4,2,1,0,1
218,"Lo","gain",2,2,2,1,0.1,1
218,"Hi","gain",1,1,2,1,1,1
218,"Lo","loss",4,4,2,1,0,1
218,"Hi","gain",1,1,2,1,1,1
218,"Hi","loss",3,3,2,1,0,1
218,"Hi","loss",3,3,2,1,0,1
218,"Hi","loss",3,3,2,1,0,1
218,"Lo","gain",2,2,2,1,0.1,1
218,"Hi","gain",1,1,2,1,0,0
218,"Lo","gain",2,2,2,1,0.1,1
218,"Hi","gain",1,1,2,1,1,1
218,"Lo","gain",2,2,2,1,0,0
218,"Hi","loss",3,3,2,1,0,1
218,"Lo","loss",4,4,2,1,0,1
218,"Lo","loss",4,4,2,1,0,1
218,"Lo","loss",4,4,2,1,-0.1,0
218,"Hi","loss",3,3,2,1,0,1
218,"Hi","loss",3,3,2,1,0,1
218,"Hi","loss",3,3,2,1,-1,0
218,"Hi","gain",1,1,2,1,1,1
218,"Hi","gain",1,1,2,1,1,1
218,"Lo","gain",2,2,2,1,0.1,1
218,"Lo","gain",2,2,2,1,0.1,1
218,"Lo","loss",4,4,2,1,0,1
218,"Hi","gain",1,1,2,1,0,0
218,"Hi","loss",7,3,2,1,-1,0
218,"Hi","gain",5,1,2,1,1,1
218,"Hi","loss",7,3,1,0,-1,0
218,"Lo","gain",6,2,2,1,0.1,1
218,"Lo","loss",8,4,1,0,-0.1,0
218,"Lo","loss",8,4,1,0,0,1
218,"Hi","loss",7,3,1,0,-1,0
218,"Lo","loss",8,4,2,1,0,1
218,"Hi","gain",5,1,2,1,1,1
218,"Lo","gain",6,2,2,1,0.1,1
218,"Lo","gain",6,2,2,1,0,0
218,"Hi","gain",5,1,2,1,1,1
218,"Hi","loss",7,3,1,0,-1,0
218,"Lo","gain",6,2,2,1,0.1,1
218,"Lo","loss",8,4,1,0,-0.1,0
218,"Hi","gain",5,1,2,1,0,0
218,"Hi","loss",7,3,2,1,0,1
218,"Lo","loss",8,4,1,0,-0.1,0
218,"Lo","loss",8,4,1,0,0,1
218,"Hi","loss",7,3,2,1,-1,0
218,"Hi","loss",7,3,1,0,-1,0
218,"Lo","gain",6,2,2,1,0,0
218,"Lo","gain",6,2,2,1,0.1,1
218,"Lo","loss",8,4,1,0,-0.1,0
218,"Lo","gain",6,2,2,1,0.1,1
218,"Hi","gain",5,1,2,1,1,1
218,"Lo","gain",6,2,2,1,0.1,1
218,"Hi","loss",7,3,1,0,0,1
218,"Hi","gain",5,1,2,1,0,0
218,"Hi","gain",5,1,2,1,1,1
218,"Lo","loss",8,4,1,0,-0.1,0
218,"Hi","gain",5,1,2,1,1,1
218,"Hi","gain",5,1,2,1,0,0
218,"Hi","gain",5,1,2,1,1,1
218,"Hi","loss",7,3,1,0,-1,0
218,"Lo","loss",8,4,1,0,0,1
218,"Lo","loss",8,4,1,0,-0.1,0
218,"Hi","loss",7,3,2,1,0,1
218,"Hi","gain",5,1,2,1,1,1
218,"Lo","loss",8,4,1,0,-0.1,0
218,"Hi","loss",7,3,2,1,0,1
218,"Hi","gain",5,1,2,1,1,1
218,"Hi","loss",7,3,2,1,0,1
218,"Lo","gain",6,2,2,1,0.1,1
218,"Lo","gain",6,2,2,1,0.1,1
218,"Lo","loss",8,4,2,1,0,1
218,"Lo","gain",6,2,2,1,0.1,1
218,"Lo","gain",6,2,2,1,0,0
218,"Lo","gain",6,2,1,0,0,0
218,"Lo","gain",6,2,1,0,0,0
218,"Hi","gain",5,1,2,1,1,1
218,"Lo","gain",6,2,2,1,0.1,1
218,"Hi","loss",7,3,1,0,-1,0
218,"Hi","gain",5,1,2,1,0,0
218,"Hi","loss",7,3,1,0,0,1
218,"Hi","gain",5,1,2,1,1,1
218,"Lo","loss",8,4,1,0,-0.1,0
218,"Hi","loss",7,3,1,0,-1,0
218,"Hi","loss",7,3,1,0,-1,0
218,"Hi","gain",5,1,2,1,1,1
218,"Lo","gain",6,2,2,1,0.1,1
218,"Lo","loss",8,4,1,0,-0.1,0
218,"Lo","loss",8,4,1,0,-0.1,0
218,"Lo","loss",8,4,2,1,0,1
218,"Lo","gain",6,2,2,1,0.1,1
218,"Hi","gain",5,1,2,1,0,0
218,"Lo","loss",8,4,2,1,0,1
218,"Lo","gain",6,2,1,0,0,0
218,"Hi","gain",5,1,2,1,1,1
218,"Hi","loss",7,3,2,1,0,1
218,"Lo","loss",8,4,2,1,0,1
218,"Hi","gain",5,1,2,1,1,1
218,"Lo","loss",8,4,1,0,-0.1,0
218,"Lo","loss",8,4,1,0,-0.1,0
218,"Hi","loss",7,3,1,0,-1,0
218,"Lo","gain",6,2,2,1,0.1,1
218,"Lo","gain",6,2,1,0,0.1,1
218,"Hi","gain",5,1,2,1,1,1
218,"Hi","loss",7,3,2,1,0,1
218,"Hi","loss",7,3,2,1,-1,0
219,"Lo","loss",4,4,2,1,0,1
219,"Hi","gain",1,1,2,1,1,1
219,"Lo","loss",4,4,2,1,-0.1,0
219,"Lo","loss",4,4,1,0,-0.1,0
219,"Hi","loss",3,3,1,0,0,1
219,"Hi","gain",1,1,2,1,0,0
219,"Lo","gain",2,2,1,0,0,0
219,"Lo","gain",2,2,1,0,0.1,1
219,"Hi","gain",1,1,2,1,1,1
219,"Hi","loss",3,3,2,1,-1,0
219,"Hi","loss",3,3,1,0,-1,0
219,"Lo","gain",2,2,1,0,0,0
219,"Hi","gain",1,1,2,1,1,1
219,"Hi","loss",3,3,1,0,-1,0
219,"Lo","loss",4,4,2,1,0,1
219,"Lo","gain",2,2,1,0,0,0
219,"Hi","gain",1,1,2,1,0,0
219,"Lo","loss",4,4,2,1,0,1
219,"Hi","gain",1,1,2,1,1,1
219,"Lo","loss",4,4,2,1,0,1
219,"Lo","loss",4,4,2,1,0,1
219,"Hi","loss",3,3,1,0,-1,0
219,"Hi","loss",3,3,2,1,0,1
219,"Hi","gain",1,1,2,1,1,1
219,"Lo","loss",4,4,2,1,-0.1,0
219,"Hi","gain",1,1,2,1,1,1
219,"Hi","loss",3,3,2,1,0,1
219,"Lo","gain",2,2,1,0,0.1,1
219,"Hi","loss",3,3,2,1,-1,0
219,"Lo","gain",2,2,1,0,0,0
219,"Lo","gain",2,2,1,0,0,0
219,"Lo","gain",2,2,1,0,0,0
219,"Hi","gain",1,1,2,1,1,1
219,"Lo","gain",2,2,1,0,0,0
219,"Hi","gain",1,1,2,1,1,1
219,"Hi","gain",1,1,2,1,0,0
219,"Lo","loss",4,4,2,1,0,1
219,"Hi","loss",3,3,2,1,0,1
219,"Hi","loss",3,3,2,1,0,1
219,"Lo","gain",2,2,1,0,0,0
219,"Lo","loss",4,4,1,0,-0.1,0
219,"Lo","gain",2,2,1,0,0,0
219,"Lo","gain",2,2,1,0,0.1,1
219,"Hi","gain",1,1,2,1,1,1
219,"Hi","loss",3,3,2,1,0,1
219,"Lo","loss",4,4,2,1,0,1
219,"Hi","loss",3,3,2,1,-1,0
219,"Lo","loss",4,4,2,1,-0.1,0
219,"Lo","gain",2,2,1,0,0,0
219,"Lo","gain",2,2,1,0,0.1,1
219,"Hi","loss",3,3,2,1,0,1
219,"Hi","gain",1,1,2,1,1,1
219,"Lo","loss",4,4,2,1,0,1
219,"Lo","loss",4,4,2,1,0,1
219,"Hi","loss",3,3,2,1,0,1
219,"Lo","gain",2,2,1,0,0,0
219,"Hi","loss",3,3,2,1,0,1
219,"Hi","gain",1,1,2,1,1,1
219,"Hi","gain",1,1,2,1,0,0
219,"Hi","gain",1,1,2,1,1,1
219,"Lo","loss",4,4,2,1,-0.1,0
219,"Hi","loss",3,3,2,1,-1,0
219,"Lo","loss",4,4,2,1,0,1
219,"Lo","gain",2,2,2,1,0.1,1
219,"Hi","gain",1,1,2,1,1,1
219,"Lo","loss",4,4,2,1,-0.1,0
219,"Lo","loss",4,4,2,1,0,1
219,"Hi","gain",1,1,2,1,0,0
219,"Hi","loss",3,3,2,1,0,1
219,"Lo","gain",2,2,2,1,0.1,1
219,"Lo","gain",2,2,2,1,0.1,1
219,"Hi","loss",3,3,2,1,0,1
219,"Hi","gain",1,1,2,1,1,1
219,"Lo","gain",2,2,2,1,0,0
219,"Hi","loss",3,3,2,1,-1,0
219,"Lo","loss",4,4,2,1,0,1
219,"Lo","gain",2,2,2,1,0.1,1
219,"Hi","gain",1,1,2,1,1,1
219,"Hi","loss",3,3,2,1,0,1
219,"Lo","loss",4,4,2,1,0,1
219,"Lo","gain",6,2,1,0,0,0
219,"Hi","gain",5,1,1,0,0,0
219,"Hi","gain",5,1,2,1,1,1
219,"Hi","loss",7,3,1,0,-1,0
219,"Lo","loss",8,4,1,0,0,1
219,"Hi","gain",5,1,2,1,0,0
219,"Lo","loss",8,4,2,1,0,1
219,"Hi","loss",7,3,1,0,0,1
219,"Lo","loss",8,4,1,0,-0.1,0
219,"Lo","gain",6,2,2,1,0,0
219,"Hi","gain",5,1,2,1,1,1
219,"Lo","gain",6,2,1,0,0,0
219,"Lo","gain",6,2,1,0,0.1,1
219,"Lo","loss",8,4,1,0,-0.1,0
219,"Hi","loss",7,3,2,1,0,1
219,"Hi","loss",7,3,2,1,0,1
219,"Hi","gain",5,1,2,1,1,1
219,"Lo","gain",6,2,1,0,0,0
219,"Lo","gain",6,2,1,0,0,0
219,"Hi","loss",7,3,1,0,-1,0
219,"Lo","gain",6,2,1,0,0.1,1
219,"Hi","loss",7,3,2,1,0,1
219,"Lo","gain",6,2,1,0,0,0
219,"Lo","loss",8,4,2,1,0,1
219,"Hi","loss",7,3,2,1,0,1
219,"Hi","loss",7,3,2,1,-1,0
219,"Lo","loss",8,4,2,1,-0.1,0
219,"Lo","loss",8,4,1,0,-0.1,0
219,"Hi","gain",5,1,2,1,1,1
219,"Lo","loss",8,4,2,1,0,1
219,"Hi","gain",5,1,2,1,1,1
219,"Hi","gain",5,1,2,1,0,0
219,"Hi","loss",7,3,2,1,0,1
219,"Hi","gain",5,1,2,1,0,0
219,"Lo","gain",6,2,1,0,0,0
219,"Hi","loss",7,3,2,1,-1,0
219,"Hi","loss",7,3,2,1,0,1
219,"Lo","loss",8,4,2,1,0,1
219,"Lo","gain",6,2,2,1,0,0
219,"Hi","gain",5,1,2,1,1,1
219,"Lo","gain",6,2,1,0,0,0
219,"Lo","loss",8,4,2,1,0,1
219,"Lo","gain",6,2,1,0,0.1,1
219,"Lo","loss",8,4,2,1,-0.1,0
219,"Hi","loss",7,3,2,1,0,1
219,"Lo","loss",8,4,1,0,-0.1,0
219,"Hi","gain",5,1,2,1,1,1
219,"Hi","gain",5,1,2,1,1,1
219,"Lo","loss",8,4,2,1,0,1
219,"Hi","loss",7,3,2,1,0,1
219,"Lo","gain",6,2,1,0,0,0
219,"Lo","loss",8,4,2,1,0,1
219,"Hi","gain",5,1,2,1,1,1
219,"Lo","gain",6,2,1,0,0.1,1
219,"Hi","gain",5,1,2,1,1,1
219,"Hi","gain",5,1,2,1,1,1
219,"Hi","loss",7,3,2,1,-1,0
219,"Lo","gain",6,2,1,0,0,0
219,"Hi","gain",5,1,2,1,0,0
219,"Lo","loss",8,4,2,1,0,1
219,"Lo","gain",6,2,1,0,0,0
219,"Hi","loss",7,3,2,1,0,1
219,"Hi","loss",7,3,2,1,0,1
219,"Lo","loss",8,4,2,1,-0.1,0
219,"Lo","loss",8,4,2,1,0,1
219,"Lo","gain",6,2,1,0,0.1,1
219,"Hi","gain",5,1,2,1,1,1
219,"Hi","loss",7,3,2,1,-1,0
219,"Lo","gain",6,2,1,0,0,0
219,"Lo","loss",8,4,2,1,0,1
219,"Lo","gain",6,2,1,0,0,0
219,"Hi","loss",7,3,2,1,0,1
219,"Lo","gain",6,2,1,0,0,0
219,"Hi","gain",5,1,2,1,0,0
219,"Hi","loss",7,3,2,1,0,1
219,"Hi","gain",5,1,2,1,1,1
219,"Lo","loss",8,4,1,0,-0.1,0
219,"Lo","loss",8,4,2,1,-0.1,0
219,"Hi","gain",5,1,2,1,1,1
219,"Hi","loss",7,3,2,1,0,1
220,"Lo","gain",2,2,2,1,0,0
220,"Hi","loss",3,3,2,1,0,1
220,"Lo","loss",4,4,2,1,-0.1,0
220,"Lo","loss",4,4,1,0,-0.1,0
220,"Hi","loss",3,3,1,0,-1,0
220,"Lo","loss",4,4,1,0,0,1
220,"Lo","loss",4,4,2,1,0,1
220,"Lo","gain",2,2,2,1,0.1,1
220,"Hi","loss",3,3,2,1,0,1
220,"Hi","gain",1,1,2,1,1,1
220,"Hi","loss",3,3,2,1,-1,0
220,"Hi","gain",1,1,2,1,1,1
220,"Hi","gain",1,1,2,1,0,0
220,"Lo","gain",2,2,1,0,0.1,1
220,"Lo","gain",2,2,1,0,0,0
220,"Hi","gain",1,1,2,1,1,1
220,"Hi","gain",1,1,2,1,1,1
220,"Lo","gain",2,2,1,0,0.1,1
220,"Lo","gain",2,2,1,0,0,0
220,"Hi","gain",1,1,2,1,1,1
220,"Lo","loss",4,4,1,0,-0.1,0
220,"Hi","gain",1,1,2,1,0,0
220,"Lo","loss",4,4,1,0,0,1
220,"Hi","loss",3,3,2,1,0,1
220,"Lo","loss",4,4,1,0,-0.1,0
220,"Lo","loss",4,4,1,0,-0.1,0
220,"Hi","loss",3,3,2,1,0,1
220,"Hi","loss",3,3,2,1,-1,0
220,"Hi","gain",1,1,2,1,1,1
220,"Lo","gain",2,2,1,0,0,0
220,"Lo","gain",2,2,1,0,0,0
220,"Hi","loss",3,3,1,0,-1,0
220,"Hi","gain",1,1,2,1,1,1
220,"Hi","gain",1,1,2,1,1,1
220,"Lo","gain",2,2,2,1,0.1,1
220,"Lo","loss",4,4,2,1,0,1
220,"Lo","loss",4,4,2,1,0,1
220,"Hi","loss",3,3,2,1,0,1
220,"Hi","gain",1,1,2,1,1,1
220,"Lo","gain",2,2,2,1,0.1,1
220,"Hi","loss",3,3,2,1,-1,0
220,"Hi","gain",1,1,2,1,0,0
220,"Lo","gain",2,2,1,0,0.1,1
220,"Lo","loss",4,4,2,1,-0.1,0
220,"Hi","loss",3,3,2,1,0,1
220,"Hi","loss",3,3,2,1,0,1
220,"Lo","gain",2,2,1,0,0,0
220,"Lo","loss",4,4,2,1,0,1
220,"Hi","gain",1,1,2,1,1,1
220,"Hi","gain",1,1,2,1,1,1
220,"Hi","loss",3,3,2,1,0,1
220,"Lo","gain",2,2,1,0,0.1,1
220,"Hi","gain",1,1,2,1,0,0
220,"Hi","loss",3,3,2,1,-1,0
220,"Lo","gain",2,2,2,1,0,0
220,"Lo","gain",2,2,2,1,0.1,1
220,"Lo","loss",4,4,2,1,-0.1,0
220,"Hi","loss",3,3,2,1,0,1
220,"Hi","loss",3,3,2,1,0,1
220,"Lo","loss",4,4,2,1,0,1
220,"Lo","loss",4,4,2,1,0,1
220,"Hi","gain",1,1,2,1,1,1
220,"Lo","gain",2,2,1,0,0,0
220,"Lo","loss",4,4,2,1,0,1
220,"Lo","gain",2,2,2,1,0.1,1
220,"Hi","loss",3,3,2,1,-1,0
220,"Hi","loss",3,3,1,0,-1,0
220,"Lo","gain",2,2,1,0,0,0
220,"Lo","gain",2,2,2,1,0.1,1
220,"Hi","gain",1,1,2,1,1,1
220,"Hi","loss",3,3,2,1,0,1
220,"Lo","loss",4,4,2,1,-0.1,0
220,"Lo","gain",2,2,2,1,0,0
220,"Hi","gain",1,1,2,1,1,1
220,"Hi","gain",1,1,2,1,0,0
220,"Lo","loss",4,4,2,1,0,1
220,"Lo","loss",4,4,1,0,0,1
220,"Hi","gain",1,1,2,1,1,1
220,"Lo","loss",4,4,1,0,-0.1,0
220,"Hi","loss",3,3,2,1,0,1
220,"Hi","gain",5,1,1,0,0,0
220,"Lo","loss",8,4,2,1,-0.1,0
220,"Hi","loss",7,3,1,0,0,1
220,"Lo","gain",6,2,2,1,0.1,1
220,"Lo","loss",8,4,1,0,-0.1,0
220,"Lo","gain",6,2,1,0,0,0
220,"Lo","gain",6,2,2,1,0,0
220,"Hi","gain",5,1,1,0,0,0
220,"Lo","loss",8,4,1,0,-0.1,0
220,"Lo","gain",6,2,1,0,0,0
220,"Lo","loss",8,4,2,1,0,1
220,"Hi","gain",5,1,2,1,1,1
220,"Hi","loss",7,3,2,1,0,1
220,"Hi","loss",7,3,2,1,0,1
220,"Hi","gain",5,1,2,1,1,1
220,"Hi","loss",7,3,1,0,-1,0
220,"Lo","loss",8,4,2,1,0,1
220,"Hi","gain",5,1,2,1,0,0
220,"Hi","gain",5,1,2,1,1,1
220,"Lo","loss",8,4,2,1,0,1
220,"Lo","loss",8,4,1,0,0,1
220,"Lo","gain",6,2,1,0,0,0
220,"Lo","gain",6,2,1,0,0,0
220,"Hi","loss",7,3,2,1,0,1
220,"Hi","loss",7,3,2,1,0,1
220,"Hi","gain",5,1,2,1,1,1
220,"Lo","gain",6,2,2,1,0.1,1
220,"Lo","loss",8,4,2,1,-0.1,0
220,"Hi","gain",5,1,2,1,1,1
220,"Lo","gain",6,2,2,1,0.1,1
220,"Hi","loss",7,3,2,1,0,1
220,"Hi","loss",7,3,1,0,0,1
220,"Hi","loss",7,3,1,0,-1,0
220,"Lo","gain",6,2,1,0,0,0
220,"Lo","gain",6,2,2,1,0.1,1
220,"Hi","loss",7,3,1,0,0,1
220,"Hi","gain",5,1,2,1,0,0
220,"Lo","loss",8,4,2,1,-0.1,0
220,"Hi","loss",7,3,1,0,-1,0
220,"Lo","loss",8,4,2,1,0,1
220,"Lo","loss",8,4,2,1,0,1
220,"Hi","gain",5,1,2,1,1,1
220,"Lo","loss",8,4,2,1,0,1
220,"Lo","gain",6,2,2,1,0,0
220,"Hi","loss",7,3,2,1,0,1
220,"Hi","gain",5,1,2,1,1,1
220,"Lo","gain",6,2,2,1,0.1,1
220,"Hi","gain",5,1,2,1,1,1
220,"Lo","loss",8,4,2,1,0,1
220,"Lo","loss",8,4,2,1,0,1
220,"Lo","gain",6,2,2,1,0.1,1
220,"Hi","loss",7,3,2,1,0,1
220,"Lo","loss",8,4,2,1,0,1
220,"Hi","gain",5,1,2,1,1,1
220,"Lo","gain",6,2,2,1,0,0
220,"Hi","loss",7,3,2,1,0,1
220,"Lo","gain",6,2,2,1,0.1,1
220,"Lo","gain",6,2,2,1,0.1,1
220,"Hi","loss",7,3,2,1,0,1
220,"Hi","gain",5,1,2,1,0,0
220,"Lo","loss",8,4,2,1,-0.1,0
220,"Hi","gain",5,1,2,1,1,1
220,"Hi","loss",7,3,2,1,-1,0
220,"Hi","gain",5,1,2,1,1,1
220,"Lo","gain",6,2,2,1,0.1,1
220,"Hi","gain",5,1,2,1,1,1
220,"Hi","loss",7,3,2,1,0,1
220,"Hi","gain",5,1,2,1,1,1
220,"Hi","gain",5,1,2,1,0,0
220,"Lo","loss",8,4,2,1,0,1
220,"Lo","loss",8,4,2,1,0,1
220,"Lo","loss",8,4,2,1,0,1
220,"Hi","gain",5,1,2,1,1,1
220,"Lo","loss",8,4,2,1,-0.1,0
220,"Hi","loss",7,3,2,1,0,1
220,"Hi","loss",7,3,2,1,0,1
220,"Hi","loss",7,3,2,1,-1,0
220,"Lo","gain",6,2,2,1,0,0
220,"Lo","gain",6,2,2,1,0.1,1
220,"Lo","gain",6,2,2,1,0.1,1
